,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2012,,1441200,-1441200,-inf,,3174571,,3174571,22222.0,3196793,4637993,100624.0,,22222.0,-4615771,-inf,-4637993,-inf,100624.0,-4537369,-inf,,-4537369,-inf,-0.11,-0.11,39700066,39700066,5520141,,5520141,141681,,157561,5819383,11480769,,,,,,,11480769,,17300152,171186,,,,425274,596460,,,,204851.0,204851.0,,,801311,,,-8384426,732364.0,,16498841,17300152,,17300152,-4537369,22222.0,,635332.0,-289669,,,,,-24924.0,-4194408.0,-948815.0,,,,,-948815,,4493877.0,,,206578.0,4700455,,-442768,5520141.0,5962909.0,-5143223.0,1.0063,1.07,1.28,1.01,1.06,1.06,75200.0,0,0,1.06
2013,,41002,-41002,-inf,,2402385,,2402385,3015339.0,5417724,5458726,31534.0,6000.0,41002.0,-5386190,-inf,-5527546,-inf,25534.0,-5502012,-inf,,-5502012,-inf,-0.13,-0.13,41966940,41966940,225827,20000.0,245827,101634,,78863,426324,23965720,,,,1655615.0,,,25621335,,26047659,975125,,69914.0,,1002020,1977145,,,,229313.0,229313.0,,,2206458,,30175354.0,-13886438,351224.0,7201061.0,23841201,26047659,,26047659,-5502012,41002.0,,64137.0,519375,,,,,-2595.0,-4880093.0,-412328.0,,,,,-412328,,,,,-1893.0,-1893,,-5294314,225827.0,5520141.0,-5292421.0,0.9419,0.8300000000000001,0.89,0.69,0.77,0.77,247200.0,0,0,0.77
2014,,62512,-62512,-inf,,2752006,,2752006,1875568.0,4627574,4690086,27969.0,,62512.0,-4725866,-inf,-5298529,-inf,249487.0,-5049042,-inf,,-5049042,-inf,-0.07,-0.07,71472649,71472649,798512,15000.0,813512,61246,,109592,984350,23315457,,,,1723004.0,,,25038461,,26022811,952526,,69913.0,,516699,1469225,,,,252244.0,252244.0,,,1721469,,34126149.0,-18935480,2131713.0,6978960.0,24301342,26022811,,26022811,-5049042,62512.0,,-2112.0,-6219,,,,,131021.0,-4863840.0,-145617.0,-193650.0,,,-299200.0,-638467,,6109230.0,,,19229.0,6128459,-53467.0,572685,798512.0,225827.0,-5009457.0,0.876,0.81,0.895,0.72,0.8200000000000001,0.8200000000000001,1480900.0,0,0,0.8200000000000001
2015,,108487,-108487,-inf,,2489573,,2489573,1361298.0,3850871,3959358,24080.0,,108487.0,-3588719,-inf,-4343334,-inf,127827.0,-4215507,-inf,,-4215507,-inf,-0.05,-0.05,80931563,80931563,1445056,5000.0,1450056,67055,,76653,1593764,19772246,,,,1350434.0,,,21122680,,22716444,1312972,,50776.0,,407989,1720961,,,,307928.0,307928.0,,,2028889,,38334494.0,-23150987,-1428472.0,6932520.0,20687555,22716444,,22716444,-4215507,108487.0,,496324.0,152299,,,438144.0,,258338.0,-3200059.0,-150170.0,-180443.0,,,,-330613,,4276088.0,,,-20885.0,4255203,-77987.0,646544,1445056.0,798512.0,-3350229.0,0.7483,0.48,0.54,0.4,0.48,0.48,1390450.0,0,0,0.48
2016,,236583,-236583,-inf,,5958584,,5958584,1354457.0,7313041,7549624,52218.0,,236583.0,-7313041,-inf,-7603988,-inf,67005.0,-7536983,-inf,,-7536983,-inf,-0.08,-0.08,98200853,98200853,21338388,15000.0,21353388,114143,,170637,21638168,34600948,,,,1622390.0,,,36223338,,57861506,1945800,,113220.0,,298151,2243951,,,,298117.0,298117.0,,,2542068,,83847180.0,-30687970,2160228.0,,55319438,57861506,,57861506,-7536983,236583.0,,1351988.0,649362,,,735911.0,,74289.0,-5224761.0,-138416.0,-116100.0,,,,-254516,-300000.0,25627283.0,,,46314.0,25373597,-988.0,19893332,21338388.0,1445056.0,-5363177.0,0.7442,1.445,1.765,1.19,1.5550000000000002,1.5550000000000002,10052500.0,0,0,1.5550000000000002
2017,,288741,-288741,-inf,,5941936,,5941936,1663519.0,7605455,7894196,201056.0,,288741.0,-7605455,-inf,-7919258,-inf,192115.0,-7727143,-inf,,-7727143,-inf,-0.06,-0.06,124100317,124100317,13961100,20000.0,13981100,165566,,198707,14345373,62613503,,,,1604901.0,,553816.0,64772220,,79117593,2472541,,70345.0,,218299,2690840,,,,783028.0,783028.0,,,3473868,,110838669.0,-38415113,3220169.0,,75643725,79117593,,79117593,-7727143,288741.0,,1672133.0,157691,,,,,42944.0,-5565634.0,-2330357.0,-26758.0,,,,-2357115,,540470.0,,,6357.0,546827,-1366.0,-7377288,13961100.0,21338388.0,-7895991.0,0.7753,1.58,1.58,1.425,1.56,1.56,3581400.0,0,0,1.56
2018,,270568,-270568,-inf,,4547472,,4547472,2020314.0,6567786,6838354,188833.0,,270568.0,-6567786,-inf,-6853139,-inf,256735.0,-6596404,-inf,,-6596404,-inf,-0.05,-0.05,135074277,135074277,9644214,15000.0,9659214,126591,,174923,9960728,61139002,,,,1388080.0,,553816.0,63080898,,73041626,1435686,,56299.0,,320718,1756404,,,,795960.0,795960.0,,,2552364,,113207461.0,-45011517,2293318.0,,70489262,73041626,,73041626,-6596404,270568.0,,1079506.0,-24850,,,,,43051.0,-5228129.0,-106824.0,-15000.0,,,,-121824,,1071842.0,,,-8816.0,1063026,-29959.0,-4316886,9644214.0,13961100.0,-5334953.0,0.7519,0.76,0.865,0.65,0.7,0.7,2124450.0,0,0,0.7
2019,,213412,-213412,-inf,,4410558,,4410558,1702078.0,6112636,6326048,155298.0,,233275.0,-6025716,-inf,-6318475,-inf,102501.0,-6215974,-inf,,-6215974,-inf,-0.05,-0.05,137873334,137873334,6477885,50000.0,6527885,70810,,265469,6864164,59468795,,,,1388352.0,,553816.0,61410963,,68275127,410614,,60729.0,,1402079,1812693,,,,816694.0,816694.0,,,2629387,,115499094.0,-51227491,1374137.0,,65645740,68275127,,68275127,-6215974,233275.0,,,12381,72069.0,,,139758.0,5970318.0,,-152070.0,-151700.0,,,17028.0,-286742,,,,,1652167.0,1652167,92231.0,-3166329,,,,0.7531,0.725,0.825,0.69,0.745,0.745,2693300.0,0,0,0.745
2020,,275163,-275163,-inf,,8923875,,8923875,1682402.0,10606277,10881440,73646.0,2807.0,275163.0,-10537694,-inf,-10873313,-inf,-214330.0,-11087643,-inf,,-11087643,-inf,-0.08,-0.08,146046711,146046711,9193089,100000.0,9293089,62966,,765987,10122042,57676378,,,,1073514.0,,553816.0,59303708,,69425750,923197,426103.0,,,1707374,3056674,46039.0,,,815828.0,861867.0,,82142.0,3918541,,128181627.0,-59934831,-3944001.0,,64302795,68221336,1204414.0,69425750,-11087643,275163.0,,2624526.0,353020,,,712831.0,,247413.0,-7587521.0,-955066.0,,,,-339609.0,-1294675,-101922.0,7459636.0,,,3974717.0,11332431,264969.0,2715204,9193089.0,6477885.0,-8542587.0,0.769,1.49,1.82,1.285,1.705,1.705,9012650.0,0,0,1.705
2021,,185623,-185623,-inf,,9429497,,9429497,2416732.0,11846229,12031852,7561.0,145687.0,185623.0,-14770333,-inf,108692949,inf,502602.0,109195551,inf,9011367.0,100355240,inf,0.67,0.66,149407112,152509190,11658308,50000.0,11708308,40096,,528804,12277208,56264829,,,,131089616.0,,523816.0,187878261,,200155469,658097,12536101.0,,,379418,13573616,109767.0,,9867859.0,899829.0,10877455.0,,124220.0,24451071,,131082494.0,41183972,3437932.0,,175704398,200155469,,200155469,100355240,185623.0,9011367.0,3013479.0,641221,,,1209501.0,,-121123107.0,-7916177.0,-56297.0,-2711323.0,,,380000.0,-2387620,-119120.0,1269022.0,,,11615616.0,12765518,3498.0,2465219,11658308.0,9193089.0,-7972474.0,0.7825,1.5499999999999998,1.735,1.315,1.43,1.43,7721800.0,0,0,1.43
