,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2010,,,,,,2186195.0,,2186195.0,28316.0,2214511.0,2214511.0,10765.0,,28316.0,-160824.0,-inf,,,-2051332.0,-4265843.0,-inf,-490065.0,-3775778.0,-inf,-0.3,-0.3,13463883.0,13463883.0,9306218,2336863.0,11643081,51605.0,,38786.0,11733472,19310200.0,,,,,,,19310200,,31043672,,,,,369015,369015,,,878000.0,,878000.0,,,1247015,,,-9607144.0,-15250.0,,29796657.0,31043672,,31043672,-3775778.0,28316.0,-490065.0,442503.0,121920.0,,,,,2025371.0,-1647733.0,-27224.0,,-312830.0,,-3206357.0,-3546411.0,,15571023.0,,,-1254491.0,14316532.0,,9122388.0,9306218.0,183830.0,-1674957.0,1.0027,3.4,4.199999999999999,3.0,3.55,3.55,84230.0,0,0,3.55
2011,,,,,,3124335.0,,3124335.0,24785.0,3149120.0,3149120.0,79604.0,,24785.0,-2655892.0,-inf,,,-386033.0,-3535153.0,-inf,,-3535153.0,-inf,-0.15,-0.15,19962174.0,19962174.0,7554232,8500.0,7562732,216160.0,,291742.0,8070634,23628284.0,,,,,,,23628284,,31698918,,,,,776333,776333,,,,,,,,776333,,,-13646875.0,-176666.0,,30922585.0,31698918,,31698918,-3535153.0,24785.0,,650947.0,-424308.0,-151460.0,,,,468443.0,-2815286.0,-5469481.0,,-10000000.0,5020396.0,,-10449085.0,,4226418.0,,,,4226418.0,,-9037953.0,268265.0,9306218.0,-8284767.0,0.9807,7.199999999999999,8.649999999999999,5.7,7.15,7.15,634585.0,0,0,7.15
2012,,,,,,3171325.0,549711.0,3721036.0,27510.0,3748546.0,3748546.0,42884.0,,27510.0,-1743804.0,-inf,-5748546.0,-inf,65652.0,-5682894.0,-inf,-82073.0,-5600821.0,-inf,-0.3,-0.3,20407391.0,20407391.0,2140970,3750.0,2144720,376878.0,,139009.0,2660607,24211455.0,,,,,,,24211455,,26872062,,,,,588785,588785,,,,,,,,588785,,,-20438546.0,-527820.0,,26283277.0,26872062,,26872062,-5600821.0,27510.0,-82073.0,809336.0,7817.0,,,,,2000000.0,-2838231.0,-3043438.0,,,5507116.0,-60000.0,2403678.0,,468408.0,,,,468408.0,,33855.0,302120.0,268265.0,-5881669.0,1.0067,4.05,4.550000000000001,3.6,4.1,4.1,324640.0,0,0,4.1
2013,,,,,,2816737.0,348542.0,3165279.0,47673.0,3212952.0,3212952.0,16233.0,,47673.0,-2350724.0,-inf,-4012952.0,-inf,1678.0,-4011274.0,-inf,-444088.0,-3567186.0,-inf,-0.15,-0.15,22226798.0,22226798.0,1311770,1355235.0,2667005,245431.0,,66641.0,2979077,25782720.0,,,,,,,25782720,,28761797,,,,,313862,313862,,,,,,,,313862,,,-24005732.0,536370.0,,28447935.0,28761797,,28761797,-3567186.0,47673.0,-444088.0,594703.0,163468.0,,,,,800000.0,-2405430.0,-1555796.0,,,1833697.0,-1349332.0,-1071431.0,,5252000.0,-765489.0,,,4486511.0,,1009650.0,1311770.0,302120.0,-3961226.0,0.9413,2.7,3.15,2.2,2.7,2.7,210435.0,0,0,2.7
2014,,,,,,3659505.0,235029.0,3894534.0,45073.0,3939607.0,3939607.0,57029.0,,45073.0,-3849169.0,-inf,-3939607.0,-inf,11664.0,-3927943.0,-inf,-25200.0,-3902743.0,-inf,-0.15,-0.15,25682461.0,25682461.0,2328659,1000.0,2329659,139013.0,,515652.0,2984324,32996846.0,,,,,,,32996846,,35981170,,,,,692827,692827,,,,,,,,692827,,,-27908475.0,1987075.0,,35288343.0,35981170,,35981170,-3902743.0,45073.0,-25200.0,641895.0,-157601.0,,,,,,-3398576.0,-5324154.0,,-207185.0,,1354485.0,-4176854.0,,7878126.0,-145846.0,,860039.0,8592319.0,,1016889.0,2328659.0,1311770.0,-8722730.0,0.8604,2.7,3.4,2.2,2.7,2.7,242620.0,0,0,2.7
2015,,,,,,3470065.0,190013.0,3660078.0,39060.0,3699138.0,3699138.0,5587.0,,39060.0,-2828626.0,-inf,-4028995.0,-inf,-496008.0,-4525003.0,-inf,,-4525003.0,-inf,-0.15,-0.15,26558606.0,26558606.0,2733673,750.0,2734423,95871.0,,541821.0,3372115,40147924.0,,,,,,2569041.0,42716965,,46089080,,,,,316878,316878,,,,10735199.0,10735199.0,,,11052077,,,-32433478.0,5747855.0,,35037003.0,46089080,,46089080,-4525003.0,39060.0,,419857.0,-1577.0,,,,,991263.0,-3076400.0,-6617348.0,,,,,-6617348.0,,,,,10098762.0,10098762.0,,405014.0,2733673.0,2328659.0,-9693748.0,0.7224,2.2,2.8,2.05,2.2,2.2,223155.0,0,0,2.2
2016,,,,,,4484520.0,,4484520.0,38809.0,4523329.0,4523329.0,10152.0,,38809.0,-3601307.0,-inf,-4775323.0,-inf,-621067.0,-5396390.0,-inf,,-5396390.0,-inf,-0.15,-0.15,33729920.0,33729920.0,3114200,1000.0,3115200,63156.0,,524582.0,3702938,749517.0,,,,,,44124878.0,44874395,,48577333,,,,,129582,129582,,,,,,,,129582,,,-37829868.0,5040805.0,,48447751.0,48577333,,48577333,-5396390.0,38809.0,,420442.0,-19193.0,,,,,835321.0,-4121011.0,-647694.0,,-841050.0,,-1921742.0,-3410486.0,,7305000.0,,,607024.0,7912024.0,,380527.0,3114200.0,2733673.0,-4768705.0,0.7443,2.7,2.95,2.4,2.7,2.7,169020.0,0,0,2.7
2017,,,,,,4098177.0,346588.0,4444765.0,27182.0,4471947.0,4471947.0,7828.0,157500.0,27182.0,-4436937.0,-inf,,,-411395.0,-4883342.0,-inf,,-4883342.0,-inf,-0.15,-0.15,36314241.0,36314241.0,2065664,1000.0,2066664,47255.0,,182016.0,2295935,39648302.0,,,,,,3831742.0,43480044,,45775979,,,,,661241,661241,2514000.0,,,,2514000.0,,2514000.0,3175241,,,-42713210.0,3474950.0,,42600738.0,45775979,,45775979,-4883342.0,27182.0,,723730.0,665188.0,,,,,394183.0,-3073059.0,-318977.0,,,,,-318977.0,,,,,2343500.0,2343500.0,,-1048536.0,2065664.0,3114200.0,-3392036.0,0.7948,2.2,2.55,2.0,2.2,2.2,180250.0,0,0,2.2
2018,,9740.0,-9740.0,-inf,,3975210.0,193297.0,4168507.0,-193297.0,3975210.0,3984950.0,1002.0,389643.0,9740.0,-3920154.0,-inf,,,-780680.0,-4765630.0,-inf,,-4765630.0,-inf,-0.15,-0.15,36860617.0,36860617.0,461475,1500.0,462975,156653.0,,233449.0,853077,41741162.0,,,,,,3457131.0,45198293,,46051370,,,,,512632,512632,2728000.0,,,400000.0,3128000.0,,2728000.0,3640632,,60108689.0,-47478840.0,5438633.0,24342256.0,42410738.0,46051370,,46051370,-4765630.0,9740.0,,578156.0,589577.0,,,,,770912.0,-2817245.0,-247834.0,,,,,-247834.0,,1741932.0,,,-281042.0,1460890.0,,-1604189.0,461475.0,2065664.0,-3065079.0,0.7332,1.6,1.8,1.4,1.55,1.55,210240.0,0,0,1.55
2019,,91338.0,-91338.0,-inf,,3073618.0,184324.0,3257942.0,-184324.0,3073618.0,3164956.0,194869.0,591647.0,91338.0,-2878749.0,-inf,,,-7645016.0,-10809972.0,-inf,,-10809972.0,-inf,-0.4,-0.4,29854160.0,29854160.0,2813492,1000.0,2814492,278837.0,,228014.0,3321343,37150207.0,,,,,,57287.0,37207494,,40528837,,77949.0,,,493850,571799,1126207.0,,,,1126207.0,,77949.0,1698006,,68250324.0,-58288812.0,4281828.0,24587491.0,38830831.0,40528837,,40528837,-10809972.0,91338.0,,74975.0,-82122.0,,,,,7622576.0,-3103205.0,-350661.0,,,,,-350661.0,-2967635.0,7817970.0,,,957356.0,5807691.0,-1808.0,2352017.0,2813492.0,461475.0,-3453866.0,0.77,0.95,1.45,0.8,0.95,0.95,367575.0,0,0,0.95
