,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2010,149000,,149000,1.0,,,,,186324.0,186324,186324,,,12288,-22436,-0.1506,,,,-37324,-0.2505,-2074.0,-32650,-0.2191,-0.0,-0.0,5552764,5552764,1510,,1510,,,,1510,58888,,,,,,,58888,,60398,,,,,,,,,,,,,,,,5553,,-20895.0,75740,60398,,60398.0,60398,-32650,12288,,,1484,,,,1510,-9528,-28406,-9684.0,,,,,-9684,,31500.0,,,,31500,,-6590.0,1510,8100.0,-38090,0.45,0.575,0.45,0.575,0.575,950.0,0,0,0.575
2011,4995,1410.0,3585,0.7177,176836.0,,,,1117598.0,1294434,1295844,774.0,4718.0,14788,-1270989,-254.4523,-1290849.0,-258.4282,-3944.0,-1294793,-259.2178,,-1290495,-258.3574,-0.09,-0.09,14893895,14893895,107330,,107330,,,18062.0,125392,333678,,98913.0,98913.0,,,3300.0,435891,,561283,,,,,145170.0,145170.0,,,,252847.0,252847.0,,,398017.0,,26476,-1311390.0,-12484.0,1460664,163266,561283.0,,561283,-1290495,14788,,,-21288,,,,-19778,476767,-820228,-130218.0,,,,-46294.0,-130218,-9546.0,1286000.0,-355000.0,,134812.0,1056266,,105820.0,107330,1510.0,-950446,1.5,2.0,0.685,1.5,1.5,12300.0,0,0,1.5
2012,21364,658.0,20706,0.9692,304273.0,,,,2070137.0,2374410,2375068,2.0,10557.0,35271,-2318431,-108.5205,-2353704.0,-110.1715,-10555.0,-2364259,-110.6656,,-2364259,-110.6656,-0.04,-0.04,27383587,27383587,4039,,4039,,,,4039,318587,,126273.0,126273.0,,,10800.0,455660,,459699,,,,,260769.0,260769.0,,,,223188.0,223188.0,,,483957.0,,28159,-3675649.0,-78100.0,3701332,-24258,459699.0,,459699,-2364259,35271,,,-236952,,,,-256730,1763593,-802347,-47540.0,,,,-29860.0,-50040,,779000.0,,,-29904.0,749096,,-103291.0,4039,107330.0,-849887,0.305,0.605,0.19,0.365,0.365,74450.0,0,0,0.365
2013,11529,5118.0,6411,0.5561,257905.0,1870028.0,,1870028.0,,2127933,2133051,,278222.0,42539,-2078983,-180.3264,-2121522.0,-184.0161,-278222.0,-2399744,-208.1485,,-2399744,-208.1485,-0.08,-0.08,29472803,29472803,115932,,115932,2003.0,,,117935,281362,,,163935.0,,,5800.0,451097,,569032,,20239.0,,,260129.0,280368.0,190800.0,,,150348.0,341148.0,,31140.0,621516.0,,32286,-6075393.0,-116323.0,6106946,-52484,569032.0,,569032,-2399744,42539,,,94297,-2003.0,,,-162433,1118095,-1144813,-42976.0,,,,-41977.0,-42976,,,,,1299682.0,1299682,,111893.0,115932,4039.0,-1187789,0.39,0.44,0.25,0.365,0.365,73100.0,0,0,0.365
2014,120956,,120956,1.0,399702.0,1611276.0,,1611276.0,,2010978,2010978,,198127.0,40821,-1849201,-15.2882,-1890022.0,-15.6257,-198127.0,-2088149,-17.2637,,-2088149,-17.2637,-0.06,-0.06,32607073,32607073,21471,,21471,6074.0,,54250.0,81795,250182,,200767.0,200767.0,1000.0,,6350.0,458299,,540094,,779898.0,,17768.0,698105.0,1495771.0,30000.0,,,134947.0,164947.0,,10898.0,1660718.0,,32892,-8163542.0,-155150.0,7165176,-1120624,540094.0,,540094,-2088149,40821,,,-1251543,-4071.0,,,-1413976,2491625,-807246,-46473.0,,-1000.0,,-38826.0,-47473,-20242.0,,,,780500.0,760258,,-94461.0,21471,115932.0,-853719,0.375,0.5,0.24,0.4,0.4,68150.0,0,0,0.4
2015,338910,99245.0,239665,0.7072,282519.0,1008460.0,57383.0,1065843.0,45947.0,1394309,1493554,,224836.0,40864,-1113780,-3.2864,-1154644.0,-3.4069,-224836.0,-1379480,-4.0703,,-1379480,-4.0703,-0.04,-0.04,33044333,33044333,9059,,9059,56513.0,,7750.0,73322,211314,,239807.0,239807.0,1000.0,,8200.0,460321,,533643,,1133000.0,,56431.0,807213.0,1996644.0,50000.0,,,118347.0,168347.0,,,2164991.0,,34707,-9543022.0,-194018.0,8070985,-1631348,533643.0,,533643,-1379480,40864,,,-509346,-66654.0,,,-1923322,1426734,-421228,-41036.0,,,,-41186.0,-41186,-10898.0,55000.0,,,405900.0,450002,,-12412.0,9059,21471.0,-462264,0.29,0.42,0.16,0.29,0.29,95200.0,0,0,0.29
2016,593938,294006.0,299932,0.505,114543.0,1364265.0,70164.0,1434429.0,45294.0,1594266,1888272,,604025.0,39395,-1237716,-2.0839,-1294334.0,-2.1792,-586802.0,-1881136,-3.1672,,-1881136,-3.1672,-0.05,-0.05,35879124,35879124,37251,,37251,65335.0,24698.0,,127284,182701,,256516.0,256516.0,1000.0,,24420.0,464637,,591921,,412900.0,,28514.0,831577.0,1272991.0,1148500.0,,,117184.0,1265684.0,,,2538675.0,,37122,-11424158.0,-229942.0,9670224,-1946754,591921.0,,591921,-1881136,39395,,603364.0,777615,-97628.0,,,-1145707,-63629,-524391,-27491.0,,,,-15843.0,-24631,,199977.0,,,377237.0,577214,,28192.0,37251,9059.0,-551882,0.235,0.3,0.19,0.235,0.235,79200.0,0,0,0.235
2017,1865364,554514.0,1310850,0.7027,318987.0,1818715.0,30621.0,1849336.0,39609.0,2207932,2762446,,90308.0,37480,-1094219,-0.5866,-1020082.0,-0.5469,-201925.0,-1222007,-0.6551,,-1222007,-0.6551,-0.03,-0.03,37973803,37973803,410342,,410342,171860.0,27704.0,33333.0,643239,52357,,299057.0,299057.0,1000.0,,13540.0,365954,,1009193,,1090500.0,,25664.0,805936.0,1922100.0,,,,108651.0,108651.0,,,2030751.0,,43410,-12646165.0,-265428.0,11846625,-1021558,1009193.0,,1009193,-1222007,37480,,,-133154,-191069.0,-3006.0,,-1278861,1650332,332651,-72677.0,,,,-44535.0,-72677,-2500.0,13750.0,,,101867.0,113117,,373091.0,410342,37251.0,259974,0.42,0.575,0.39,0.47,0.47,251400.0,0,0,0.47
2018,1103417,296992.0,806425,0.7308,520992.0,1455021.0,70630.0,1525651.0,32303.0,2078946,2375938,,99914.0,26981,-1363617,-1.2358,-1240218.0,-1.124,-250294.0,-1490512,-1.3508,,-1490512,-1.3508,-0.03,-0.03,46216368,46216368,68320,,68320,218108.0,33698.0,48931.0,369057,244707,,337962.0,337962.0,301000.0,,13699.0,897368,,1266425,473869.0,581001.0,,26667.0,30573.0,1112110.0,25000.0,,,829761.0,854761.0,,93387.0,1966871.0,,48197,-14136677.0,-287071.0,13675105,-700446,1266425.0,,1266425,-1490512,26981,,,535808,-46165.0,-5994.0,277595.0,-743053,753250,-174473,-224974.0,-300000.0,,,-44242.0,-524974,-9403.0,,,,366828.0,357425,,-342022.0,68320,410342.0,-399447,0.795,0.85,0.5800000000000001,0.765,0.765,142250.0,0,0,0.765
2019,321647,31876.0,289771,0.9009,381304.0,825748.0,33754.0,859502.0,4117.0,1244923,1276799,160.0,130168.0,32002,-920047,-2.8604,-951035.0,-2.9568,-131182.0,-1082217,-3.3646,,-1082217,-3.3646,-0.02,-0.02,48915644,48915644,23800,,23800,330154.0,25855.0,,379809,238078,,362490.0,362490.0,300000.0,,13540.0,914108,,1293917,321738.0,660673.0,,23333.0,286462.0,1292206.0,102288.0,,,1137428.0,1239716.0,,62395.0,2531922.0,,49389,-15218894.0,-289078.0,14220578,-1238005,1293917.0,,1293917,-1082217,32002,,,-169344,-123771.0,7843.0,103759.0,-912397,722602,-496957,-49902.0,,,,-29855.0,-49902,-30992.0,280000.0,,,253331.0,502339,,-44520.0,23800,68320.0,-546859,0.35,0.47,0.25,0.35,0.35,152250.0,0,0,0.35
