,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2002,667600000.0,429200000.0,238400000.0,0.3571,,3832000.0,174868000.0,178700000.0,10100000.0,188800000.0,618000000.0,,-15825000.0,12257000.0,25832000.0,0.0387,52777000.0,0.0791,-23377000.0,29400000.0,0.044,12100000.0,17300000.0,0.0259,0.6,0.57,18358000.0,19476000.0,9400000.0,,9400000.0,9100000.0,169500000.0,2400000.0,190400000.0,45100000.0,4400000.0,2600000.0,7000000.0,,,15500000.0,67600000.0,,258000000.0,67900000.0,,,9658000.0,40042000.0,117600000.0,125100000.0,,,11600000.0,136700000.0,,,254300000.0,,200000.0,-80600000.0,-47900000.0,131974000.0,3674000.0,257974000.0,26000.0,258000000.0,17300000.0,12257000.0,4050000.0,,6508000.0,,-5849000.0,,72800000.0,-8000000.0,32115000.0,-10207000.0,,,,,-10207000.0,,86314000.0,-77219000.0,,-29427000.0,-20332000.0,,1576000.0,9441000.0,7865000.0,21908000.0,11.74,13.84,9.5,11.18,5.76,1283200.0,0.0,0.0,5.76
2003,710400000.0,455600000.0,254800000.0,0.3587,,3102000.0,186798000.0,189900000.0,10800000.0,200700000.0,656300000.0,,-11405000.0,11006000.0,38701000.0,0.0545,58716000.0,0.0827,-19616000.0,39100000.0,0.055,15700000.0,23400000.0,0.0329,1.16,1.16,22651000.0,22753000.0,9000000.0,,9000000.0,9700000.0,185100000.0,19400000.0,223200000.0,48200000.0,4400000.0,1900000.0,6300000.0,,2700000.0,1300000.0,58500000.0,,281700000.0,89700000.0,,,9628000.0,41872000.0,141200000.0,99700000.0,,,18700000.0,118400000.0,,,259600000.0,,200000.0,-62100000.0,-59200000.0,151064000.0,29964000.0,289564000.0,-7864000.0,281700000.0,23400000.0,11006000.0,30000.0,,9200000.0,,-10026000.0,,82000000.0,-10957000.0,32679000.0,-10482000.0,,,,,-10482000.0,,,,,-22608000.0,-22608000.0,,-411000.0,9030000.0,9441000.0,22197000.0,12.455,15.375,12.185,13.635,7.025,2606150.0,0.0,0.0,7.025
2005,782200000.0,496600000.0,285600000.0,0.3651,,,145337000.0,145337000.0,-133037000.0,12300000.0,508900000.0,,-8900000.0,12707000.0,268207000.0,0.3429,64205000.0,0.0821,200195000.0,264400000.0,0.338,21800000.0,242600000.0,0.3102,1.48,1.47,22669000.0,22792000.0,6700000.0,,6700000.0,7100000.0,206200000.0,17400000.0,237400000.0,63800000.0,4400000.0,600000.0,5000000.0,,,6500000.0,75300000.0,,312700000.0,98300000.0,6667000.0,,15525000.0,44408000.0,164900000.0,78100000.0,,,15400000.0,93500000.0,,,258400000.0,,200000.0,-30200000.0,-70500000.0,154776000.0,54276000.0,312676000.0,24000.0,312700000.0,242600000.0,12707000.0,-1311000.0,,-9500000.0,,-21095000.0,,72500000.0,-205350000.0,39146000.0,-21445000.0,,,,,-21445000.0,,228000.0,,-1587000.0,-18626000.0,-19985000.0,,-2284000.0,6746000.0,9030000.0,17701000.0,25.200000000000003,26.47,22.585,24.395,12.665,1917300.0,0.28,0.35,13.015
2006,876805000.0,565888000.0,310917000.0,0.3546,,,,,252458000.0,252458000.0,818346000.0,,7516000.0,17266000.0,75725000.0,0.0864,58459000.0,0.0667,-7516000.0,50943000.0,0.0581,20108000.0,30835000.0,0.0352,1.36,1.35,22691000.0,22795000.0,5145000.0,,5145000.0,9566000.0,228692000.0,19202000.0,262605000.0,88159000.0,4433000.0,,4433000.0,,7795000.0,1107000.0,101494000.0,,364099000.0,96128000.0,1995000.0,,,62933000.0,161056000.0,77086000.0,,,25497000.0,102583000.0,,2992000.0,263639000.0,,228000.0,14126000.0,-92236000.0,178342000.0,100460000.0,364099000.0,,364099000.0,30835000.0,17266000.0,-2944000.0,,8449000.0,,-5449000.0,,101549000.0,-11140000.0,42466000.0,-16471000.0,,,,223000.0,-16248000.0,,,-1279000.0,-7717000.0,-18131000.0,-27127000.0,,-909000.0,5145000.0,6054000.0,25995000.0,21.41,22.525,19.23,21.37,11.18,2901400.0,0.3399999999999999,0.69,11.87
2007,898300000.0,589200000.0,309100000.0,0.3441,,20000.0,256180000.0,256200000.0,-100000.0,256100000.0,845300000.0,,-6614000.0,17736000.0,57522000.0,0.064,52962000.0,0.059,-6662000.0,46300000.0,0.0515,18300000.0,28100000.0,0.0313,1.25,1.25,22465000.0,22559000.0,9700000.0,,9700000.0,14900000.0,252600000.0,15200000.0,292400000.0,93200000.0,4400000.0,1000000.0,5400000.0,,,12900000.0,111500000.0,,403900000.0,95300000.0,1649000.0,,10070000.0,52381000.0,159400000.0,105600000.0,,,29800000.0,135400000.0,,2279000.0,294800000.0,,200000.0,34100000.0,-108800000.0,183655000.0,109155000.0,403955000.0,-55000.0,403900000.0,28100000.0,17736000.0,-3691000.0,,31451000.0,,-23707000.0,,133000000.0,-48932000.0,24664000.0,-20769000.0,,,,,-20769000.0,,503000.0,-14211000.0,-8080000.0,22489000.0,701000.0,,4596000.0,9741000.0,5145000.0,3895000.0,23.925,24.98,22.17,22.630000000000003,12.045,3375700.0,0.36,1.0499999999999998,13.095
2008,864700000.0,579200000.0,285500000.0,0.3302,,17000.0,257883000.0,257900000.0,-100000.0,257800000.0,837000000.0,,-5198000.0,19187000.0,36389000.0,0.0421,27602000.0,0.0319,-5202000.0,22400000.0,0.0259,8500000.0,13900000.0,0.0161,0.64,0.64,21608000.0,21619000.0,9100000.0,,9100000.0,16600000.0,233000000.0,16500000.0,275200000.0,94200000.0,4400000.0,1200000.0,5600000.0,,,13400000.0,113200000.0,,388400000.0,88100000.0,1942000.0,,8333000.0,47525000.0,145900000.0,99400000.0,,,31300000.0,130700000.0,,2948000.0,276600000.0,,200000.0,40200000.0,-121600000.0,193000000.0,111800000.0,388400000.0,,388400000.0,13900000.0,19187000.0,-865000.0,,-3700000.0,,19672000.0,,129300000.0,10981000.0,39503000.0,-20447000.0,,,,47000.0,-20400000.0,,,-5305000.0,-7781000.0,-6700000.0,-19786000.0,,-683000.0,9058000.0,9741000.0,19056000.0,8.955,9.7,7.785,8.875,4.83,4018600.0,0.36,1.4099999999999997,6.24
2010,895500000.0,597800000.0,297700000.0,0.3324,,32000.0,260068000.0,260100000.0,,260100000.0,857900000.0,,-2465000.0,19400000.0,52135000.0,0.0582,37682000.0,0.0421,-2482000.0,35200000.0,0.0393,13400000.0,21800000.0,0.0243,1.02,1.01,21434000.0,21657000.0,5800000.0,,5800000.0,13400000.0,230900000.0,17400000.0,267500000.0,81800000.0,4400000.0,1100000.0,5500000.0,,,11300000.0,98600000.0,,366100000.0,85700000.0,1904000.0,,7723000.0,51573000.0,146900000.0,57200000.0,,,30200000.0,87400000.0,,4182000.0,234300000.0,,200000.0,57700000.0,-136200000.0,210161000.0,131861000.0,366161000.0,-61000.0,366100000.0,21800000.0,19400000.0,2684000.0,2139000.0,-8700000.0,3213000.0,2051000.0,1564000.0,120600000.0,16764000.0,54087000.0,-5764000.0,,,,,-5764000.0,-47742000.0,,,-4295000.0,421000.0,-51616000.0,,-3293000.0,5765000.0,9058000.0,48323000.0,14.28,15.114999999999998,13.175,14.205,8.32,2621900.0,0.2,1.81,10.13
2011,896800000.0,599100000.0,297700000.0,0.332,,-1488000.0,263488000.0,262000000.0,1500000.0,263500000.0,862600000.0,,-2108000.0,18627000.0,48719000.0,0.0543,34224000.0,0.0382,-2124000.0,32100000.0,0.0358,11600000.0,20600000.0,0.023,0.95,0.94,21552000.0,21890000.0,5600000.0,,5600000.0,15000000.0,254200000.0,17100000.0,291900000.0,81300000.0,4400000.0,2300000.0,6700000.0,,,12500000.0,100500000.0,,392400000.0,94800000.0,1925000.0,,9447000.0,54928000.0,161100000.0,49900000.0,,,30600000.0,80500000.0,,3494000.0,241600000.0,,200000.0,73900000.0,-152200000.0,228826000.0,150726000.0,392326000.0,74000.0,392400000.0,20600000.0,18627000.0,-2793000.0,1727000.0,10200000.0,-1602000.0,-23306000.0,10070000.0,130800000.0,-18494000.0,29867000.0,-15628000.0,,,,4000.0,-15624000.0,-119617000.0,,,-4326000.0,109555000.0,-14388000.0,,-145000.0,5620000.0,5765000.0,14239000.0,9.25,10.53,8.405,9.31,5.585,1789550.0,0.3,2.1099999999999994,7.694999999999999
2012,940500000.0,637700000.0,302800000.0,0.322,,-1297000.0,276797000.0,275500000.0,1300000.0,276800000.0,914500000.0,,2202000.0,18895000.0,44852000.0,0.0477,25972000.0,0.0276,-2172000.0,23800000.0,0.0253,8855000.0,14900000.0,0.0158,0.7,0.69,21394000.0,21616000.0,7600000.0,,7600000.0,15300000.0,270400000.0,18700000.0,312000000.0,72100000.0,4400000.0,3400000.0,7800000.0,,,14800000.0,94700000.0,,406700000.0,92700000.0,1720000.0,10214000.0,9905000.0,57675000.0,162000000.0,50300000.0,21386000.0,9905000.0,-1391000.0,80200000.0,,4575000.0,242200000.0,,200000.0,87500000.0,-178600000.0,255320000.0,164420000.0,406620000.0,80000.0,406700000.0,14900000.0,18895000.0,-3054000.0,1736000.0,-6900000.0,-2441000.0,-6072000.0,12853000.0,150000000.0,14027000.0,39604000.0,-12901000.0,,,,251000.0,-12650000.0,-229654000.0,,-3518000.0,-6474000.0,215427000.0,-24219000.0,,2735000.0,7635000.0,4900000.0,26703000.0,8.21,8.85,7.56,8.145,4.995,1763350.0,0.3,2.4099999999999997,7.404999999999999
2013,993300000.0,664600000.0,328700000.0,0.3309,,-44013000.0,281313000.0,237300000.0,44000000.0,281300000.0,945900000.0,,1745000.0,20192000.0,67573000.0,0.068,47427000.0,0.0477,-1727000.0,45700000.0,0.046,17736000.0,27900000.0,0.0281,1.28,1.27,21765000.0,22083000.0,9400000.0,,9400000.0,16300000.0,301000000.0,18300000.0,345000000.0,75600000.0,4400000.0,3300000.0,7700000.0,,,13600000.0,96900000.0,,441900000.0,104800000.0,1567000.0,10110000.0,13564000.0,56369000.0,176300000.0,44600000.0,21078000.0,12000000.0,-2878000.0,74800000.0,,3162000.0,251100000.0,,200000.0,106600000.0,-195900000.0,279870000.0,190770000.0,441870000.0,30000.0,441900000.0,27900000.0,20192000.0,-864000.0,1877000.0,18700000.0,-1004000.0,-30602000.0,4234000.0,168700000.0,-41518000.0,26287000.0,-22035000.0,,,,,-22035000.0,-254513000.0,,-75000.0,-8791000.0,260892000.0,-2487000.0,,1765000.0,9400000.0,7635000.0,4252000.0,17.465,19.695,16.255,17.71,11.35,5563550.0,0.4,2.809999999999999,14.16
