,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1998,877424483728,,,,,264705882480,14626391104.0,279332273584,,,,1374403816240,915898251632,88553259184.0,1003656598256,1.1439,,,,-794912560,-0.0009,10333863280,-11128775840,-0.0127,-184.93,-184.93,60178817,62222222,752146264272,,752146264272,328457869792,,,,596184420000,,,,,,,,8279650242448,8279650242448,102702702752.0,750079491616.0,,,,852782194368.0,1054213037072,,,,1054213037072,7593322738144,,7391891895440,,,600635930336,,287122416672.0,887758347008,8279650242448,,8279650242448,-11128775840.0,88553259184.0,,,-689984102080.0,,,,,207472178160.0,-405087440576.0,-399682035168.0,,-294276629712.0,,-3081081082560.0,-3375357712272.0,,,,-51669316400.0,4246263913008.0,4194594596608.0,-56438791760.0,357710652000.0,752146264272.0,394435612272.0,-804769475744.0,,11.375,11.845,10.625,10.815,4.74,357250.0,0.817,3.922,8.661999999999999
1999,735578653245,,,,,264271536141,9973782793.0,274245318933,,,,1115973785137,755346443549,91421348508.0,653125469549,0.8879,,,,-193642322508,-0.2633,27264045002,-220906367510,-0.3003,-3531.57,-3531.57,62551966,62551966,664601125004,,664601125004,204657303805,,,,604316480682,,,,,,,,7831891402371,7831891402371,83127341000.0,310928839610.0,,,,394056180611.0,717848316129,,,,717848316129,7389535596190,,7065743460672,,177559925470.0,399119851033,,189468165196.0,766147941699,7831891402371,0.0,7831891402371,-220906367510.0,91421348508.0,,,-114803371030.0,,,,,301552435096.0,57264045065.0,-76292134993.0,,,33254681718.0,-342398877130.0,-309144195412.0,-29923221037.0,,,,231307116595.0,201383895558.0,-66005618117.0,-116501872906.0,664601125004.0,781102997911.0,-19028089928.0,,4.720000000000001,5.13,4.315,4.75,2.27,556800.0,0.125,4.047,6.317
2000,816554811550,,,,,230425056410,,230425056410,,,,834451903310,458612976350,100671141150.0,472035795170,0.5781,,,,-87248322330,-0.1068,26845637640,-114093959970,-0.1397,-840.43,-840.43,135756724,144173849,720357943340,,720357943340,105145414090,,,,331096197560,,,,,,,,8601789727150,8601789727150,219239374060.0,460850112820.0,,,,680089486880.0,469798658700,,,,469798658700,7485458628620,,7695749456800,,252796421110.0,463087249290,,190156599950.0,906040270350,8601789727150,,8601789727150,-114093959970.0,100671141150.0,,,-26845637640.0,,,,,53691275280.0,13422818820.0,,,20134228230.0,73825503510.0,-885906042120.0,-791946310380.0,26845637640.0,,,,807606265670.0,834451903310.0,-53691275280.0,-2237136470.0,720357943340.0,722595079810.0,13422818820.0,,3.06,3.28,2.345,3.0,1.465,403550.0,0.062,4.109,5.574
2001,1068337130770,,,,,250569476300,,250569476300,,,,881548975710,528473804560,102505694850.0,820045558800,0.7676,,,,189066059390,0.177,31890660620,157175398770,0.1471,1084.19,1084.19,144970166,144970166,712984055290,,712984055290,184510250730,,,,321184510530,,,,,,,,10273348528300,10273348528300,82004555880.0,603644647450.0,,,,685649203330.0,439635535690,,,,439635535690,8997722103500,,9243735771140,,355353075480.0,594533030130,,79726651550.0,1029612757160,10273348528300,,10273348528300,157175398770.0,102505694850.0,,,25056947630.0,,,,,86560364540.0,371298405790.0,-93394077530.0,,-1419134397590.0,61503416910.0,-364464692800.0,-1722095673480.0,,,,-20501138970.0,1362186789340.0,1341685650370.0,,-6833712990.0,712984055290.0,719817768280.0,277904328260.0,,1.885,2.25,1.39,1.69,0.845,306250.0,0.034,4.143,4.988
2002,1229226359790,,,,,286532951000,11461318040.0,297994269040,,,,739255013580,467048710130,91690544320.0,810888251330,0.6597,,,,252148996880,0.2051,42979942650,209169054230,0.1702,1459.17,1459.17,143347498,144173849,851002864470,,851002864470,263610314920,,,,318051575610,,,,4343839537160.0,,,,12598853855470,12598853855470,74498567260.0,1014326646540.0,,,,1088825213800.0,776504297210,,,,776504297210,10951289387220,,11263610303810,,355300859240.0,776504297210,151862464030.0,,1283667620480,12547277924290,51575931180.0,12598853855470,209169054230.0,91690544320.0,,,91690544320.0,,,,,154727793540.0,547277936410.0,-143266475500.0,,-1318051574600.0,,-997134669480.0,-2315186244080.0,,,,-48710601670.0,1954154725820.0,1905444124150.0,,137535816480.0,851002864470.0,713467047990.0,404011460910.0,,1.83,2.2,1.65,1.905,1.01,462150.0,0.1149999999999999,4.258,5.268
2003,1626572374480,,,,,333932076880,,333932076880,,,,1357272312480,465889107260,123878028520.0,1106823254820,0.6805,,,,517056119040,0.3179,61939014260,455117104780,0.2798,3068.37,3068.37,148325241,148325241,1403053323020,,1403053323020,261221060140,,,,328546075640,,,,4203773967820.0,,,,14711862387060,14711862387060,91562021080.0,1526931351540.0,,,,1618493372620.0,802514184760,,,,802514184760,12218143812940,,13034123000800,,344704079360.0,1174148270320,121185027900.0,-2693000620.0,1637344376960,14671467377760,40395009300.0,14711862387060,455117104780.0,123878028520.0,,,45781010540.0,,,,,-40395009300.0,584381134540.0,-282765065100.0,,,210054048360.0,-2135549491660.0,-1925495443300.0,,,,-72711016740.0,1992820458800.0,1920109442060.0,,578995133300.0,1403053323020.0,824058189720.0,301616069440.0,,4.859999999999999,5.07,4.5,4.845000000000001,2.655,645250.0,0.184,4.442,7.097
2004,1920971380479,,,,,403819329108,,403819329108,,,,1648613228447,574603754294,84610389340.0,1461153814361,0.7606,,,,801939670726,0.4175,234268004465,567671666262,0.2955,3998.01,3998.01,141988484,144173849,1225596446210,,1225596446210,289537164918,,,,339658247820,,,,5150142877754.0,,,,17146680333443,17146680333443,107087514825.0,1687966952426.0,,,,1795054467251.0,542022706110,,,,542022706110,13800235348227,,15053267109367,,348364969144.0,1558934467674,143658557541.0,0.0,2050957994358,17104225103726,42455229717.0,17146680333443,567671666262.0,84610389340.0,,,174188345316.0,,,,,-264593838348.0,561876562570.0,-94500980957.0,,-623543311201.0,,-1451035825876.0,-2074579137077.0,,,,-153877350823.0,1473226947052.0,1319349596230.0,,-193352978278.0,1225596446210.0,1418949424488.0,467375581613.0,,7.075,7.585,6.6,7.17,4.025,2969100.0,0.42,4.862,8.887
2005,3224402880214,,,,,615331886078,,615331886078,,,,3201173582820,1150665965568,164803250566.0,2540281106466,0.7878,,,,1224811890331,0.3799,277609069350,947202820982,0.2938,5205.94,5205.94,181946546,181957277,1730612360849,,1730612360849,198333322370,,19747569378589.0,21676515061808.0,623941761406,,,50976037337.0,8462586592609.0,,,9137504391352.0,39951523844511,30814019453160,182354326042.0,3928888562911.0,,,,4111242888952.0,1648873385206,,,,1648873385206,24924051269468,,27386420773214,,430831946200.0,2713803912300,233805643121.0,,3378441501622,30764862274836,49157178324.0,30814019453160,947202820982.0,164803250566.0,,,-8126440425026.0,,,,,-302552115814.0,-7316986469292.0,-398444373776.0,,-2720227043815.0,,-424267144763.0,-3144494188578.0,,,,-216912647288.0,11159221024227.0,10942308376939.0,,480827719069.0,1730612360849.0,1249784641780.0,-7715430843068.0,,16.02,19.14,14.95,17.655,10.645,6950700.0,0.808,5.67,16.314999999999998
2006,3029420571228,,,,,659084884013,,659084884013,,,,2878218946130,1190190293900,140827453611.0,2213861451465,0.7308,,,,882843703953,0.2914,167017318931,715826385022,0.2363,3933.06,3933.06,182002422,182002422,1916149242540,,1916149242540,781111824460,,24099157599430.0,26796418666430.0,680673509218,,,38357921776.0,5422460983712.0,,,6141492414706.0,39079403495843,32937911081137,181571520354.0,1018873210159.0,,,,1200444730513.0,3583562115407,,,,3583562115407,31791695557424,,29408578172530,,411319222061.0,2925403038536,145920461954.0,,3482642722551,32891220895082,46690186055.0,32937911081137,715826385022.0,140827453611.0,,,-6431282878917.0,,,,,75730168974.0,-5498898871310.0,-198368612521.0,,,2717489846148.0,-184740218240.0,2532749627908.0,-330070558321.0,,,-353110968860.0,3913247811637.0,3230066284456.0,,263917041055.0,1916149242540.0,1652232201485.0,-5697267483831.0,,29.375,31.965,28.37,30.32,19.075000000000003,7243300.0,0.867,6.537,25.612
2007,4285552000000,,,,,1805014000000,68222000000.0,1873236000000,32001000000.0,,,4810408000000,2002090000000,232911000000.0,3683807000000,0.8596,,,,1448806000000,0.3381,361883000000,1086923000000,0.2536,5732.0,5732.0,189623692,189623692,5228387000000,,5228387000000,1602999000000,,37637552000000.0,44468938000000.0,855818000000,977095000000.0,,977095000000.0,5849798000000.0,,,7682711000000.0,59834360000000,52151649000000,2001045000000.0,,,,,,7701976000000,,,,7701976000000,54562138000000,,46860162000000,151422000000.0,309262000000.0,4446527000000,-816561000000.0,1108620000000.0,5199270000000,52059432000000,92217000000.0,52151649000000,1086923000000.0,232911000000.0,,,-13731039000000.0,-344052000000.0,,822201000000.0,,261630000000.0,-12149575000000.0,-590568000000.0,,,232424000000.0,166316000000.0,-191828000000.0,,30000000000.0,,-403163000000.0,15936587000000.0,15563424000000.0,,3222021000000.0,5228387000000.0,2006366000000.0,-12740143000000.0,,32.085,34.96,28.505000000000003,32.805,21.075,10564300.0,1.03,7.567,28.642
