,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1987,22944717216.0,16078952070.0,6865765146.0,0.2992,,,,,5997473316.0,5997473316.0,22076425386.0,,,1197866376.0,1523447010.0,0.0664,868291830.0,0.0378,-542711196.0,325580634.0,0.0142,90938304.0,234642330.0,0.0102,0.1,0.1,1094505538.0,1094505538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3113,0.0,6.324999999999999,5.795,5.94,2.5,11481600.0,0.21225,1.33102,3.83102
1988,23917545625.0,16843721875.0,7073823750.0,0.2958,,,,,6172706250.0,6172706250.0,23016428125.0,,,1181368125.0,1542620000.0,0.0645,901117500.0,0.0377,-539865625.0,361251875.0,0.0151,134773750.0,226478125.0,0.0095,0.12,0.12,1094505538.0,1094505538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1734,3.765,3.985,3.66,3.81,1.725,8512200.0,0.2135,1.54452,3.26952
1989,25266602017.0,17655391049.0,7611210968.0,0.3012,,,,,6862423632.0,6862423632.0,24517814681.0,,,1514929554.0,2094717408.0,0.0829,748787336.0,0.0296,-168999482.0,579787854.0,0.0229,230078557.0,349709297.0,0.0138,0.09,0.09,1094505538.0,1094505538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1918,4.484999999999999,4.965,4.41,4.72,2.215,13954400.0,0.2035,1.74802,3.96302
1990,24135459600.0,16340051175.0,7795408425.0,0.323,,,,,6883950675.0,6883950675.0,23224001850.0,,,1694041650.0,-115592400.0,-0.0048,911457750.0,0.0378,-2721091800.0,-1809634050.0,-0.075,149306850.0,-1958940900.0,-0.0812,-0.44,-0.44,1176445012.0,1176445012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.367,4.359999999999999,4.4350000000000005,3.925,4.125,2.045,11953400.0,0.15625,1.90427,3.94927
1991,24940324864.0,17011321145.0,7929003719.0,0.3179,,,,,6654583481.0,6654583481.0,23665904626.0,,,1434675333.0,2151602089.0,0.0863,1274420238.0,0.0511,-654244227.0,620176011.0,0.0249,190811894.0,526114862.0,0.0211,0.1,0.1,1369861756.0,1369861756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526114862.0,1434675333.0,,,775500180.0,,,,,-1242145086.0,1494145289.0,-1533517986.0,,,,574154035.0,-959363951.0,,,,,-768552057.0,-768552057.0,-22338589.0,-768552057.0,,1102435516.0,-39372697.0,1.3369,3.955,4.205,3.72,4.125,2.05,10660200.0,0.0,1.90427,3.95427
1992,26624186865.0,17910002610.0,8714184255.0,0.3273,,,,,7737013215.0,7737013215.0,25647015825.0,,,1616287905.0,1247779890.0,0.0469,977171040.0,0.0367,-1345679055.0,-368508015.0,-0.0138,40880970.0,-409388985.0,-0.0154,-0.09,-0.09,1369861756.0,1369861756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-409388985.0,1616287905.0,,,309338190.0,,,,,135552690.0,1651789800.0,-2043469215.0,,,,451263015.0,-1592206200.0,,29543535.0,,,-310248495.0,-280704960.0,,-280704960.0,,975267675.0,-391679415.0,1.2047,4.38,4.5,3.78,4.095,2.03,20638400.0,0.0,1.90427,3.93427
1993,27140017051.0,18391483894.0,8748533157.0,0.3223,,,,,7659638007.0,7659638007.0,26051121901.0,,,1477760669.0,2543085496.0,0.0937,1088895150.0,0.0401,-23570323.0,1065324827.0,0.0393,158718791.0,906606036.0,0.0334,0.19,0.19,1265046522.0,1265046522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906606036.0,1477760669.0,,,1046862901.0,,,,,-785707307.0,2645522299.0,-1274769104.0,,,,1679856024.0,405086920.0,,276391164.0,,,-3028472832.0,-2752081668.0,7886648.0,-2752081668.0,,764915235.0,1370753195.0,1.113,3.875,4.109999999999999,3.8,3.955,1.96,23341800.0,0.0,1.90427,3.86427
1994,28646131248.0,19281877884.0,9364253364.0,0.3269,,,,,7724281758.0,7724281758.0,27006159642.0,,,1517897244.0,2797109346.0,0.0976,1639971606.0,0.0572,-360759504.0,1279212102.0,0.0447,280925970.0,998286132.0,0.0348,0.21,0.21,1339738113.0,1339738113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998286132.0,1517897244.0,,,-225474690.0,,,,,71842026.0,2362550712.0,-1804939164.0,,,,339231360.0,-1465707804.0,,64829070.0,,-77060970.0,-605560596.0,-617792496.0,-43219380.0,-617792496.0,,1090840842.0,557611548.0,1.2269,7.315,7.689999999999999,6.94,7.31,3.71,29005200.0,0.21096,2.11523,5.82523
1995,31285855677.0,21816422430.0,9469433247.0,0.3027,,,,,7756672896.0,7756672896.0,29573095326.0,,,1421074011.0,2936517132.0,0.0939,1712760351.0,0.0547,-184370724.0,1528389627.0,0.0489,225705954.0,1289737167.0,0.0412,0.25,0.24,1369861756.0,1369861756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289737167.0,1421074011.0,,,-1123070400.0,,,,,-373420908.0,1214319870.0,-2377711617.0,,,,358212663.0,-2019498954.0,,4913433.0,,-204336420.0,984714366.0,785291379.0,-59741106.0,785291379.0,,1370613834.0,-1163391747.0,1.2777,9.75,10.125,8.845,9.72,4.99,54049400.0,0.0425,2.15773,7.14773
1996,31917845750.0,24614303450.0,7303542300.0,0.2288,,,,,6133689980.0,6133689980.0,30747993430.0,,,1659969020.0,1493650730.0,0.0468,835608800.0,0.0262,-396110710.0,439498090.0,0.0138,106058040.0,-272376330.0,-0.0085,0.05,0.05,4979704346.0,4979704346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272376330.0,1659969020.0,,,-81150470.0,,,,-539128370.0,-89185170.0,1217257050.0,-2316404010.0,-456370960.0,,,695805020.0,-2076969950.0,,35352680.0,,-253093050.0,891851700.0,674111330.0,-51422080.0,-237827120.0,989071570.0,1226898690.0,-1099146960.0,1.2538,8.969999999999999,9.375,8.705,8.97,4.7,34972000.0,0.24625,2.40398,7.10398
