,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1983,167100000,68200000,98900000,0.5919,,77000000,,77000000,100000.0,77100000,145300000,,,,9600000,0.0575,21800000,0.1305,-4700000,17100000,0.1023,,9600000,0.0575,0.16,0.16,60300000,60300000,2700000,,2700000,31500000,34100000,6000000,74300000,12800000,,14500000,14500000,,2300000.0,26100000,55700000,,130000000,13800000,,,,24800000,38600000,27500000.0,,,,27500000.0,57300000.0,,68400000,,4300000,51600000,-6900000,12600000.0,61600000,130000000,,130000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,2.265,2.09,2.13,0.32,431200.0,0.0,0.0,0.32
1984,185000000,73500000,111500000,0.6027,,88900000,,88900000,,88900000,162400000,,,,12300000,0.0665,22600000,0.1222,-700000,21900000,0.1184,,12300000,0.0665,0.19,0.19,66300000,66300000,4900000,,4900000,34000000,35100000,5400000,79400000,15300000,,14400000,14400000,,2900000.0,34300000,66900000,,146300000,16600000,,,,35000000,51600000,8700000.0,,,,8700000.0,20200000.0,,63100000,,4700000,60000000,-8200000,26800000.0,83300000,146400000,-100000.0,146300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,2.03,1.84,1.88,0.29,616000.0,0.2752,0.2752,0.5651999999999999
1985,198100000,85100000,113000000,0.5704,,101600000,,101600000,,101600000,186700000,,,,7100000,0.0358,11500000,0.0581,-2800000,8700000,0.0439,,7100000,0.0358,0.1,0.1,67900000,67900000,5200000,,5200000,37600000,32100000,7500000,82400000,21500000,,17600000,17600000,,5800000.0,34800000,79700000,,162100000,17000000,,,,25600000,42600000,28800000.0,,,,28800000.0,63400000.0,,77200000,,4700000,62600000,-10600000,28200000.0,84900000,162100000,,162100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.795,2.03,1.795,1.875,0.41,1320800.0,1.1008,1.376,1.786
1986,215900000,87000000,128900000,0.597,,111100000,,111100000,14100000.0,125200000,212200000,,,,8000000,0.0371,15300000,0.0709,-4400000,10900000,0.0505,,8000000,0.0371,0.12,0.12,63333333,63333333,8500000,,8500000,44300000,37000000,7900000,97700000,23300000,,55900000,55900000,,19200000.0,-6600000,91800000,,189500000,19300000,8700000.0,,,16100000,44100000,36200000.0,,,,36200000.0,91600000.0,,99500000,,4800000,66100000,-14200000,33300000.0,90000000,189500000,,189500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,2.22,2.015,2.075,0.855,2938400.0,0.8427899999999999,2.21879,3.07379
1987,230200000,94100000,136100000,0.5912,,115200000,,115200000,19200000.0,134400000,228500000,,,,5000000,0.0217,19100000,0.083,-10300000,8800000,0.0382,,5000000,0.0217,0.08,0.08,62500000,62500000,12900000,,12900000,46400000,38800000,9200000,107300000,22300000,,57200000,57200000,,19300000.0,-10300000,88500000,,195800000,20800000,9500000.0,,,20000000,50300000,33800000.0,,,,33800000.0,87000000.0,,103500000,,4800000,66600000,-18200000,39100000.0,92300000,195800000,,195800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,2.595,2.31,2.46,1.24,1799200.0,0.06876,2.28755,3.52755
1988,240800000,98000000,142800000,0.593,,127000000,,127000000,21500000.0,148500000,246500000,,,22400000.0,27100000,0.1125,14500000,0.0602,-5100000,9400000,0.039,,4700000,0.0195,0.07,0.07,67142857,67142857,10000000,,10000000,51100000,42600000,9800000,113500000,21700000,,57200000,57200000,,20800000.0,-5200000,94500000,,208000000,25400000,7600000.0,,,21600000,54600000,37400000.0,,,,37400000.0,95700000.0,,112900000,,4800000,66700000,-21600000,45200000.0,95100000,208000000,,208000000,4700000.0,22400000.0,-400000.0,,-9900000.0,-4700000.0,-3800000.0,-4600000.0,58900000.0,8700000.0,25500000.0,-4400000.0,,,,-21800000.0,-26200000.0,,,300000.0,-4600000.0,1300000.0,-3000000.0,900000.0,-2900000.0,10000000.0,12900000.0,21100000.0,2.245,2.4850000000000003,2.25,2.395,1.245,2640800.0,0.06876,2.35631,3.60131
1989,209500000,86400000,123100000,0.5876,,110200000,,142100000,22900000.0,165000000,251400000,,,17800000.0,21900000,0.1045,12800000,0.0611,800000,13600000,0.0649,,4100000,0.0196,0.06,0.06,68333333,68333333,4800000,6000000.0,10800000,50000000,44200000,10500000,115500000,16600000,,52900000,52900000,,6400000.0,-1100000,74800000,,190300000,27900000,5200000.0,,,40700000,73800000,15300000.0,,,,15300000.0,37000000.0,,95500000,,4900000,66200000,-16400000,40100000.0,94800000,190300000,,190300000,4100000.0,17800000.0,100000.0,,-17200000.0,1100000.0,-1600000.0,-2500000.0,41700000.0,25900000.0,30700000.0,-3600000.0,,,,1700000.0,-1900000.0,,,1400000.0,-4600000.0,-24400000.0,-27600000.0,-400000.0,800000.0,10800000.0,10000000.0,27100000.0,3.56,4.015000000000001,3.4850000000000003,3.705,1.985,2675200.0,0.06876,2.4250700000000003,4.41007
1990,231000000,95200000,135800000,0.5879,,126600000,,162200000,23400000.0,185600000,280800000,,,23400000.0,26100000,0.113,8700000,0.0377,9800000,18500000,0.0801,,2700000,0.0117,0.04,0.04,67500000,67500000,1400000,50000000.0,51400000,38700000,36300000,22200000,148600000,14200000,,72400000,72400000,,13600000.0,100000,100300000,,248900000,21400000,2900000.0,,,62400000,86700000,55000000.0,,,,55000000.0,123600000.0,,155300000,,4900000,64100000,-10700000,35300000.0,93600000,248900000,,248900000,2700000.0,23400000.0,4100000.0,,20200000.0,,-2800000.0,,61900000.0,-21700000.0,28700000.0,-8400000.0,,,,-14000000.0,-22400000.0,,1500000.0,,-4700000.0,37900000.0,34700000.0,-400000.0,34700000.0,,10800000.0,20300000.0,2.44,2.61,2.38,2.455,1.33,1239200.0,0.06876,2.4938300000000004,3.823830000000001
1991,236900000,92600000,144300000,0.6091,,138700000,,138700000,20000000.0,158700000,251300000,,,20000000.0,24100000,0.1017,5700000,0.0241,-800000,4900000,0.0207,,4100000,0.0173,0.07,0.07,58571429,58571429,10700000,71300000.0,82000000,36400000,36100000,11800000,166300000,16000000,,67500000,67500000,,20400000.0,-18900000,85000000,,251300000,18000000,15900000.0,,,62100000,96000000,40000000.0,,,,40000000.0,100400000.0,,156400000,,4900000,63500000,-13600000,40100000.0,94900000,251300000,,251300000,4100000.0,20000000.0,1500000.0,,8400000.0,,-3400000.0,,70300000.0,17800000.0,51800000.0,-5100000.0,,,,-10200000.0,-15300000.0,,300000.0,,-4700000.0,-1500000.0,-5900000.0,-100000.0,-5900000.0,,51500000.0,46700000.0,2.09,2.22,2.03,2.125,1.21,2787200.0,0.06876,2.5625900000000006,3.772590000000001
1992,248200000,94100000,154100000,0.6209,,147500000,,147500000,20100000.0,167600000,261700000,,,20100000.0,23200000,0.0935,6600000,0.0266,-2400000,4200000,0.0169,,3100000,0.0125,0.05,0.05,62000000,62000000,2800000,37200000.0,40000000,37300000,38100000,9500000,124900000,18100000,,67500000,67500000,,14100000.0,-10900000,88800000,,213700000,22600000,4100000.0,,,67400000,94100000,36000000.0,,,,36000000.0,86100000.0,,144200000,,5000000,62500000,-17400000,19500000.0,69600000,213800000,-100000.0,213700000,3100000.0,20100000.0,-4000000.0,,-39500000.0,,-5400000.0,,30800000.0,49000000.0,28700000.0,-6600000.0,,,,-19800000.0,-26400000.0,,400000.0,-24700000.0,-4100000.0,-16300000.0,-44700000.0,300000.0,-44700000.0,,82000000.0,22100000.0,2.52,2.66,2.43,2.545,1.475,1604800.0,0.06876,2.6313500000000007,4.106350000000001
