,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1985,740000.0,,,,,1000000.0,,1000000.0,1540000.0,2540000.0,2540000.0,,,,-2370000.0,-3.2027,-1800000.0,-2.4324,,-1800000.0,-2.4324,,-2370000.0,-3.2027,-33.86,-33.86,70000.0,70000.0,970000.0,,970000.0,360000.0,,30000.0,1360000.0,70000.0,,,,,,1270000.0,1340000.0,,2700000.0,290000.0,,,,200000.0,490000.0,770000.0,,,,770000.0,,,1260000.0,,70000.0,-6420000.0,-20000.0,7810000.0,1440000.0,2700000.0,,2700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.625,237.5,162.5,190.625,190.625,3342.5,0,0,190.625
1986,850000.0,,850000.0,1.0,,1540000.0,,1540000.0,1600000.0,3140000.0,3140000.0,,,30000.0,-3060000.0,-3.6,-2290000.0,-2.6941,,-2290000.0,-2.6941,,-3090000.0,-3.6353,-44.14,-44.14,70000.0,70000.0,1330000.0,,1330000.0,270000.0,,60000.0,1660000.0,150000.0,,,,,,840000.0,990000.0,,2650000.0,180000.0,,,,1100000.0,1280000.0,350000.0,,,,350000.0,,,1630000.0,,80000.0,-9510000.0,-30000.0,10480000.0,1020000.0,2650000.0,,2650000.0,-3090000.0,30000.0,,,300000.0,90000.0,,110000.0,380000.0,760000.0,-2000000.0,-200000.0,,,,,-200000.0,,,2580000.0,,-20000.0,2560000.0,,370000.0,1340000.0,970000.0,-2200000.0,106.25,118.75,90.625,93.75,93.75,5532.5,0,0,93.75
1987,1140000.0,,1140000.0,1.0,,810000.0,,810000.0,1070000.0,1880000.0,1880000.0,,,40000.0,-740000.0,-0.6491,-750000.0,-0.6579,,-750000.0,-0.6579,,-780000.0,-0.6842,-8.67,-8.67,90000.0,90000.0,620000.0,,620000.0,350000.0,,10000.0,980000.0,180000.0,,50000.0,50000.0,,,780000.0,1010000.0,,1990000.0,130000.0,,,,710000.0,840000.0,440000.0,,,,440000.0,,,1280000.0,,110000.0,-10290000.0,-70000.0,10970000.0,720000.0,2000000.0,-10000.0,1990000.0,-780000.0,40000.0,,,-240000.0,-80000.0,,50000.0,140000.0,130000.0,-850000.0,-70000.0,,,,,-70000.0,,,430000.0,,-230000.0,200000.0,,-710000.0,620000.0,1330000.0,-920000.0,50.0,59.375,37.5,50.0,50.0,4252.5,0,0,50.0
1988,1960000.0,,1960000.0,1.0,,580000.0,,580000.0,1570000.0,2150000.0,2150000.0,,,70000.0,-50000.0,-0.0255,-190000.0,-0.0969,,-190000.0,-0.0969,,-120000.0,-0.0612,-1.0,-1.0,120000.0,120000.0,640000.0,,640000.0,440000.0,,10000.0,1090000.0,160000.0,,130000.0,130000.0,,,10000.0,300000.0,,1390000.0,170000.0,,,,250000.0,420000.0,,,,,,,,420000.0,,120000.0,-10400000.0,-130000.0,11380000.0,970000.0,1390000.0,,1390000.0,-120000.0,70000.0,,,530000.0,-90000.0,,-40000.0,670000.0,-920000.0,-440000.0,-50000.0,,,,790000.0,740000.0,,,270000.0,,-540000.0,-270000.0,,30000.0,650000.0,620000.0,-490000.0,87.5,110.94,78.125,89.065,89.065,2742.5,0,0,89.065
1989,1650000.0,,1650000.0,1.0,,990000.0,,2900000.0,100000.0,3000000.0,2860000.0,,,90000.0,-1130000.0,-0.6848,,,,-1220000.0,-0.7394,,-1220000.0,-0.7394,-7.0,-7.0,171429.0,171429.0,900000.0,,900000.0,300000.0,,,1200000.0,200000.0,,300000.0,300000.0,,,,500000.0,,1700000.0,,,,,800000.0,800000.0,,,,,,500000.0,,1300000.0,,,-11600000.0,-100000.0,12100000.0,400000.0,1700000.0,,1700000.0,-1220000.0,90000.0,,,-270000.0,140000.0,,10000.0,400000.0,850000.0,-550000.0,-100000.0,,,,,-100000.0,,,930000.0,,,930000.0,,280000.0,920000.0,640000.0,-650000.0,84.375,100.005,81.25,87.5,87.5,3280.0,0,0,87.5
1990,2560000.0,,2560000.0,1.0,,1320000.0,,1300000.0,100000.0,1400000.0,2910000.0,,,90000.0,-260000.0,-0.1016,,,,-350000.0,-0.1367,,-350000.0,-0.1367,-2.0,-2.0,150000.0,150000.0,1900000.0,,1900000.0,200000.0,,100000.0,2200000.0,200000.0,,300000.0,300000.0,,,-100000.0,400000.0,,2600000.0,,,,,600000.0,600000.0,,,,,,,,600000.0,,,12000000.0,-200000.0,,2000000.0,2600000.0,,2600000.0,-350000.0,90000.0,,,1200000.0,90000.0,,30000.0,1600000.0,-1200000.0,-260000.0,-90000.0,,,,,-90000.0,,,1360000.0,,,1360000.0,,1010000.0,1930000.0,920000.0,-350000.0,221.875,246.875,181.25,221.875,221.875,6497.5,0,0,221.875
1991,1240000.0,,1240000.0,1.0,,1330000.0,,1300000.0,100000.0,1400000.0,3090000.0,,,120000.0,-1730000.0,-1.3952,,,,-1850000.0,-1.4919,,-1850000.0,-1.4919,-9.0,-9.0,211111.0,211111.0,2200000.0,,2200000.0,300000.0,,,2500000.0,500000.0,,200000.0,200000.0,,,100000.0,800000.0,,3300000.0,,100000.0,,,600000.0,700000.0,200000.0,,,-50000.0,150000.0,350000.0,,900000.0,,,-13800000.0,-300000.0,16500000.0,2400000.0,3300000.0,,3300000.0,-1850000.0,120000.0,,,200000.0,-70000.0,,-10000.0,1800000.0,-280000.0,-1810000.0,-120000.0,,,,-360000.0,-480000.0,,,2270000.0,,-70000.0,2200000.0,,-80000.0,1850000.0,1930000.0,-1930000.0,171.875,187.5,137.5,159.375,159.375,4610.0,0,0,159.375
1992,850000.0,20000.0,830000.0,0.9765,,1300000.0,,1300000.0,200000.0,1500000.0,2660000.0,,,-200000.0,-2010000.0,-2.3647,,,,-1810000.0,-2.1294,,-1810000.0,-2.1294,-9.0,-9.0,200000.0,200000.0,900000.0,,900000.0,100000.0,,100000.0,1100000.0,400000.0,,200000.0,200000.0,,,,600000.0,,1700000.0,100000.0,100000.0,,,500000.0,700000.0,100000.0,,,30000.0,130000.0,330000.0,,900000.0,,,-15600000.0,-400000.0,16800000.0,800000.0,1700000.0,,1700000.0,-1810000.0,-200000.0,,,-1400000.0,200000.0,,,400000.0,2010000.0,-1400000.0,,,,,,,,,,,100000.0,100000.0,,100000.0,,2200000.0,-1400000.0,150.0,171.875,125.0,140.625,140.625,5215.0,0,0,140.625
1993,370000.0,,370000.0,1.0,,1350000.0,,2600000.0,200000.0,2800000.0,2720000.0,,,-200000.0,-2550000.0,-6.8919,,,,-2350000.0,-6.3514,,-2350000.0,-6.3514,-11.0,-11.0,218182.0,218182.0,1100000.0,,1100000.0,,,100000.0,1200000.0,300000.0,,200000.0,200000.0,,,-100000.0,400000.0,,1600000.0,200000.0,100000.0,,,300000.0,600000.0,100000.0,,,-40000.0,60000.0,,,600000.0,,,-18000000.0,-600000.0,19600000.0,1000000.0,1600000.0,,1600000.0,-2350000.0,-200000.0,,,200000.0,100000.0,,100000.0,600000.0,150000.0,-2200000.0,,,,,,,,,,,2500000.0,2500000.0,,2500000.0,,900000.0,-2200000.0,70.315,81.25,37.5,59.375,59.375,4925.0,0,0,59.375
1996,,,,,,30000.0,,30000.0,30000.0,60000.0,60000.0,,,,-60000.0,-inf,-60000.0,-inf,,-60000.0,-inf,,-60000.0,-inf,-0.25,-0.25,240000.0,240000.0,,,,,,,,,,,,,,,,,,,,,,310000.0,310000.0,,,,,,,,310000.0,,50000.0,-20100000.0,,19740000.0,-310000.0,,,,-60000.0,,,,-910000.0,,,,-310000.0,910000.0,-60000.0,,,,,,,,,,,,,,-60000.0,1030000.0,1090000.0,-60000.0,0.62,0.71,0.6,0.61,0.61,790.0,0,0,0.61
