,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1988,531900000.0,287300000.0,244600000.0,0.4599,,,,182500000.0,4600000.0,187100000.0,474400000.0,,,4600000.0,53700000.0,0.101,,,-8400000.0,49100000.0,0.0923,18400000.0,30700000.0,0.0577,0.5,0.5,61441546.0,61441546.0,27300000.0,,27300000.0,41000000.0,84600000.0,5700000.0,158600000.0,20600000.0,,18000000.0,18000000.0,,,2900000.0,41500000.0,,200100000.0,,,,,58200000.0,58200000.0,33800000.0,,2100000.0,28100000.0,64000000.0,,,122200000.0,,,20800000.0,-3000000.0,60100000.0,77900000.0,200100000.0,,200100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,3.385,2.94,3.235,0.27,1261763.5,0.201,0.201,0.471
1989,501000000.0,245500000.0,255500000.0,0.51,,,,202200000.0,4700000.0,206900000.0,452400000.0,,,4700000.0,51500000.0,0.1028,,,-1800000.0,46800000.0,0.0934,16600000.0,30200000.0,0.0603,0.45,0.45,66988707.0,66988707.0,62000000.0,,62000000.0,42200000.0,59500000.0,9600000.0,173300000.0,20000000.0,,18000000.0,18000000.0,,,6900000.0,44900000.0,,218200000.0,,,,,66600000.0,66600000.0,34300000.0,,2300000.0,32300000.0,68900000.0,,,135500000.0,,,25600000.0,-5000000.0,62100000.0,82700000.0,218200000.0,,218200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,3.945,3.545,3.745,0.33,979824.5,0.201,0.402,0.732
1990,1098700000.0,588600000.0,510100000.0,0.4643,,,,472300000.0,34300000.0,506600000.0,1095200000.0,,,34300000.0,431900000.0,0.3931,,,394100000.0,397600000.0,0.3619,21700000.0,375900000.0,0.3421,5.61,5.61,8879776.0,8879776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,4.285,3.635,3.925,0.37,825898.5,0.201,0.603,0.973
1991,1170400000.0,687700000.0,482700000.0,0.4124,,,,514900000.0,40700000.0,555600000.0,1243300000.0,,,40700000.0,-90100000.0,-0.077,,,-57900000.0,-130800000.0,-0.1118,18800000.0,-149600000.0,-0.1278,-2.47,-2.47,60517606.0,60517606.0,33600000.0,,33600000.0,124800000.0,120700000.0,20500000.0,299600000.0,66700000.0,,166400000.0,166400000.0,,,48600000.0,281700000.0,,581300000.0,70800000.0,,,,396200000.0,467000000.0,329800000.0,,34400000.0,78900000.0,443100000.0,,,910100000.0,,,-390700000.0,-41900000.0,101600000.0,-331000000.0,579100000.0,2200000.0,581300000.0,-149600000.0,40700000.0,32300000.0,,99600000.0,,24100000.0,,-167400000.0,1500000.0,24500000.0,-16000000.0,,,11300000.0,-12100000.0,-16800000.0,,,-2800000.0,-12900000.0,-38600000.0,-54300000.0,-1400000.0,-54300000.0,,81600000.0,8500000.0,3.01,3.145,2.76,2.965,0.29,1015623.5,0.25125,0.85425,1.14425
1992,720100000.0,361600000.0,358500000.0,0.4978,,,,354200000.0,10200000.0,364400000.0,726000000.0,,,10200000.0,-57500000.0,-0.0799,,,-18300000.0,-24200000.0,-0.0336,8100000.0,-75800000.0,-0.1053,-1.54,-1.54,49091160.0,49091160.0,14400000.0,,14400000.0,64400000.0,57000000.0,28900000.0,164700000.0,36700000.0,,10300000.0,10300000.0,,,20500000.0,67500000.0,,232200000.0,26900000.0,,,,158900000.0,185800000.0,457600000.0,,32900000.0,44100000.0,534600000.0,,,720400000.0,,,-516100000.0,-19700000.0,47600000.0,-488200000.0,232200000.0,,232200000.0,-75800000.0,10200000.0,6700000.0,,146300000.0,,14300000.0,,-21100000.0,-161200000.0,-73800000.0,-7400000.0,,,2800000.0,-13400000.0,-18000000.0,,,-25300000.0,-11500000.0,109300000.0,72500000.0,,72500000.0,,33600000.0,-81200000.0,1.815,1.905,1.57,1.795,0.195,667795.5,0.15075,1.005,1.2
1993,673500000.0,318700000.0,354800000.0,0.5268,,,,312800000.0,19000000.0,331800000.0,650500000.0,,,19000000.0,131100000.0,0.1947,,,-24900000.0,-1900000.0,-0.0028,5300000.0,106800000.0,0.1586,2.01,2.01,53236064.0,53236064.0,15800000.0,,15800000.0,53200000.0,41500000.0,3900000.0,114400000.0,27500000.0,,8400000.0,8400000.0,,,14500000.0,50400000.0,,164800000.0,16600000.0,,,,203600000.0,220200000.0,389700000.0,,,69600000.0,459300000.0,,,679500000.0,,,-540900000.0,-20000000.0,46200000.0,-514700000.0,164800000.0,,164800000.0,106800000.0,19000000.0,4700000.0,,-84700000.0,,23700000.0,,-105800000.0,-23800000.0,22000000.0,-3200000.0,,,1000000.0,7400000.0,5200000.0,,,-3800000.0,-15700000.0,-10500000.0,-30000000.0,800000.0,-30000000.0,,17800000.0,18800000.0,0.875,1.1,0.58,0.8300000000000001,0.095,2612676.5,0.0,1.005,1.1
1994,347500000.0,91100000.0,256400000.0,0.7378,,235400000.0,,235400000.0,6800000.0,242200000.0,333300000.0,,,6800000.0,92400000.0,0.2659,,,-56700000.0,-42500000.0,-0.1223,-24500000.0,110100000.0,0.3168,1.91,1.91,57622208.0,57622208.0,4300000.0,,4300000.0,32900000.0,47100000.0,3200000.0,87500000.0,25800000.0,,6700000.0,6700000.0,,,109400000.0,141900000.0,,229400000.0,12400000.0,31400000.0,,,100600000.0,144400000.0,405800000.0,,,54100000.0,459900000.0,,,604300000.0,,,-420700000.0,-24500000.0,70300000.0,-374900000.0,229400000.0,,229400000.0,110100000.0,6800000.0,,,48900000.0,,-9600000.0,,-56900000.0,-209900000.0,-44100000.0,-3000000.0,,,,26900000.0,23900000.0,,,,-5900000.0,14700000.0,8800000.0,-100000.0,8800000.0,,15800000.0,-47100000.0,0.74,0.81,0.605,0.74,0.0849999999999999,1080954.5,0.0,1.005,1.09
1995,338000000.0,83700000.0,254300000.0,0.7524,,237200000.0,,237200000.0,9100000.0,246300000.0,330000000.0,,,9100000.0,-24500000.0,-0.0725,,,-53000000.0,-45000000.0,-0.1331,300000.0,-33900000.0,-0.1003,-0.34,-0.34,50986419.0,79154560.0,3400000.0,,3400000.0,26800000.0,60500000.0,5200000.0,95900000.0,49100000.0,,5500000.0,5500000.0,,,75100000.0,129700000.0,,225600000.0,22800000.0,6700000.0,,,89700000.0,119200000.0,406700000.0,,,55800000.0,462500000.0,,,581700000.0,,,-428200000.0,-27900000.0,100000000.0,-356100000.0,225600000.0,,225600000.0,-33900000.0,9100000.0,,,33600000.0,,-7500000.0,,-23300000.0,-31800000.0,-23000000.0,-8800000.0,,,,75700000.0,66900000.0,,,-5600000.0,-100000.0,-39100000.0,-44800000.0,,-900000.0,3400000.0,4300000.0,-31800000.0,1.615,1.95,1.46,1.745,0.205,1693726.0,0.10768,1.11268,1.31768
1996,348200000.0,122300000.0,225900000.0,0.6488,,221000000.0,,221000000.0,8800000.0,229800000.0,352100000.0,,,8800000.0,-52300000.0,-0.1502,,,-59600000.0,-63500000.0,-0.1824,1400000.0,-62500000.0,-0.1795,-1.17,-1.17,51758709.0,51758709.0,1900000.0,,1900000.0,20700000.0,53700000.0,4300000.0,80600000.0,80300000.0,,4400000.0,4400000.0,,,12400000.0,97100000.0,,177700000.0,32500000.0,55200000.0,,,116800000.0,204500000.0,378200000.0,,,50000000.0,428200000.0,,,632700000.0,,,-490700000.0,-31000000.0,66700000.0,-455000000.0,177700000.0,,177700000.0,-62500000.0,8800000.0,1100000.0,,-100600000.0,,6800000.0,,-123900000.0,149500000.0,-3700000.0,-34200000.0,,,,29900000.0,-4300000.0,,,-4200000.0,,10900000.0,6700000.0,-100000.0,-1500000.0,1900000.0,3400000.0,-37900000.0,2.105,2.49,1.88,2.04,0.25,2450672.0,0.10768,1.22036,1.47036
1997,301900000.0,106300000.0,195600000.0,0.6479,,162900000.0,,162900000.0,8100000.0,171000000.0,277300000.0,,,8100000.0,-40700000.0,-0.1348,,,-75300000.0,-50700000.0,-0.1679,1100000.0,-49900000.0,-0.1653,-0.98,-0.98,50839330.0,50839330.0,4800000.0,,4800000.0,13700000.0,39300000.0,10200000.0,68000000.0,45900000.0,,2600000.0,2600000.0,,,10000000.0,58500000.0,,126500000.0,10500000.0,7400000.0,,,122600000.0,140500000.0,399800000.0,,,74600000.0,474400000.0,,,614900000.0,,,-538800000.0,-33200000.0,83600000.0,-488400000.0,126500000.0,,126500000.0,-49900000.0,8100000.0,,,51400000.0,,14400000.0,,-72500000.0,-34700000.0,-25100000.0,-20100000.0,,,,56400000.0,36300000.0,,,,-7300000.0,-1200000.0,-8500000.0,100000.0,2900000.0,4800000.0,1900000.0,-45200000.0,1.76,1.95,1.595,1.75,0.225,2804767.0,0.10768,1.32804,1.55304
