,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1995,7257127561,,,,,2563110695,,2563110695,,,,12716102262,8048989426,360058894,10426181234,1.4367,,,,2017132914,0.278,755052871,1262080043,0.1739,0.88,0.88,1241757276,1241757276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262080043,360058894,391112301.0,,565118458,,,,,-1248293401,1330076295,-255119797,,-3152991567,,-4795074288,-7948065855,-135055548.0,,,-535002008,7213090617,6543033061,,6543033061,,1182037211,1074956498,0.7438,5.75,5.84,5.47,5.75,1.85,380400.0,0.31,0.31,2.16
1996,7911036789,,,,,2850969900,,2850969900,,,,13452976589,8562943144,324949833,11197859532,1.4155,,,,2309966555,0.292,880000000,1429966555,0.1808,1.03,1.03,1253528606,1253528606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429966555,324949833,214046823.0,,-357056856,,,,,-3911973245,-2300066890,-240000000,,-6265016722,,-21671973245,-27936989967,,,,-562006689,30484949833,29922943144,,29922943144,,1107023411,-2540066890,0.7473,6.03,6.265000000000001,5.970000000000001,6.0600000000000005,2.115,346800.0,0.646,0.956,3.071
1997,9278974792,,,,,3365019011,,3365019011,,,,13306999014,8306999014,382058865,11458104492,1.2348,,,,2769046613,0.2984,1089987326,1679059287,0.181,1.25,1.23,1234542671,1255701681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679059287,382058865,228981834.0,,-386987748,,,,,-1482044783,421067455,-293057316,,-10493029151,,6110970286,-4382058865,,,,-599915505,5037881989,4437966484,,4437966484,,792986903,128010139,0.71,11.125,11.905,10.745,11.545,4.23,2524600.0,0.38,1.336,5.566000000000001
1998,10049081648,,,,,3594073159,,3594073159,,,,14776045686,9711992591,342028091,13053094613,1.2989,,,,2999073931,0.2984,1175027010,1824046921,0.1815,1.36,1.33,1233447792,1262124000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824046921,342028091,181046458.0,,242012656,,,,,-9101095848,-6511961722,-517981170,,-15083963575,19780984720.0,-4674023769,22997376,-71924680.0,,,-688069146,8388022843,7628029017,,7628029017,,1269949066,-7029942892,0.6487,13.375,14.405,12.805,13.32,4.97,2647800.0,0.44,1.7759999999999998,6.746
1999,10607915258,,,,,4096071796,,4096071796,,,,14199941151,9082977785,459026041,12240988673,1.1539,,,,2698984847,0.2544,973959100,1725025747,0.1626,1.26,1.24,1246835074,1261591528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725025747,459026041,-27070767.0,,-6170075033,,,,-6657054583.0,8906135060,4893041048,-254965426,,-27574076798,16002059732.0,1508018243,-10063998823,-122995439.0,,,-735030160,6080035309,5222009710,,51051935,2460055907.0,2409003972,4638075622,0.6801,11.395,11.99,10.695,11.18,4.425000000000001,1801400.0,0.47,2.246,6.671
2000,11958574474,,,,,4695400548,,4695400548,,,,16108742004,10830033506,459945172,14910143162,1.2468,,,,3620164484,0.3027,1411818459,2208346025,0.1847,1.71,1.7,1212778000,1220189568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208346025,459945172,-205604630.0,,-18408467865,,,,-17974413646.0,793481572,-15152299726,-292415474,-322875419.0,-23754188242,31190983856.0,-12022540359,-4908620164,-19798965.0,,,-790435577,19357295157,18547060615,,-1512336278,947304295.0,2459640573,-15444715200,0.6567,13.045,13.755,12.635,13.26,5.415,1032400.0,0.5700000000000001,2.816,8.231
2001,14730995081,,,,,5722901127,,5722901127,,,,17306776702,10790350738,672909062,15213458181,1.0328,,,,3750198381,0.2546,1339469925,2410728456,0.1637,1.79,1.77,1283032000,1294432000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410728456,672909062,-165053166.0,,-10831614030,,,,-10371369624.0,709411205,-7203618473,-369782574,-3120139660.0,-45051579114,26551341057.0,-1101412475,-22721790192,-579273131.0,,,-971274401,32320266624,30769719092,,844310427,1791779083.0,947468656,-7573401047,0.6294,15.63,16.305,14.595,15.760000000000002,6.745,3938700.0,0.69,3.506,10.251
2002,15719626169,,,,,6314641745,,6314641745,,,,14671339564,7514018692,479750779,12119937695,0.771,,,,4126168224,0.2625,1364485981,2761682243,0.1757,2.08,2.06,1345142000,1358306000,21323987539.0,,21323987539.0,,,254510903427.0,275834890966.0,1652647975.0,,,5668224299.0,93800623053.0,,,101121495327.0,478077881620.0,376956386293.0,,,,,,,6613707165.0,,,,6613707165.0,363317757009.0,,356704049844.0,1545171340.0,,10180685358.0,,,18783489097.0,375487538941.0,1468847352.0,376956386293.0,2761682243,479750779,98130841.0,,-6577881620,,,,-6996884735.0,214953271,-3023364486,-419003115,-99688474.0,-33093457944,32143302181.0,-4814641744,-5864485981,-501557633.0,,,-1104361371,11235202493,9629283489,,742990654,2534267913.0,1791277259,-3442367601,0.6417,17.009999999999998,18.07,16.005,17.445,7.75,2989100.0,0.76,4.266,12.016
2003,17417908480,,,,,6448635105,,6448635105,,,,14053804563,7411314783,469471186,12346037189,0.7088,,,,4465251220,0.2564,1459844389,3005406831,0.1725,2.24,2.21,1324160000,1339250000,17553738626.0,,17553738626.0,,,261254121060.0,278807859686.0,1669523935.0,,,5166820520.0,117388896215.0,,,124225240670.0,527258341026.0,403033100356.0,,,,,,,6242911776.0,,,,6242911776.0,388512462085.0,,382269550309.0,832124489.0,7018330476.0,10440458921.0,,84399315.0,18375313201.0,400644863510.0,2388236846.0,403033100356.0,3005406831,469471186,275616511.0,,-8650929711,,,,-9323486746.0,-2671765793,-7572200976,-419359093,-280891468.0,-50207042067,44768561255.0,286166425,-5433205855,-100224186.0,,,-1181590400,14639324806,13357510220,,352103389,2886720295.0,2534616906,-7991560069,0.7579,21.07,22.26,20.8,21.380000000000003,9.975,3501600.0,0.86,5.126,15.101
2004,18121189953,,,,,8978297976,,8978297976,,,,13775908315,7082418922,396244818,11527676176,0.6361,,,,4049012436,0.2234,1231406974,2817605462,0.1555,2.15,2.13,1292046000,1312094000,9978054133.0,,9978054133.0,,,283624725676.0,293602779809.0,1755669349.0,,,4891489881.0,128946598391.0,,,135593757621.0,564790295051.0,429196537430.0,,,,,,,8116313094.0,,,,8116313094.0,416699585467.0,,408583272373.0,831504511.0,6988539381.0,12065349915.0,-1555718118.0,-125579127.0,18204096562.0,426787368935.0,2409168495.0,429196537430.0,2817605462,396244818,-69495245.0,,-1725188978,,,,-830285296.0,-670568154,748597903,-443794197,,-51287490856,57944403804.0,-20659595221,-14002682273,-990002438.0,,,-1472811509,17604242867,15141428920,-17069008.0,1871494758,4758595465.0,2887100707,304803706,0.821,23.745,24.48,22.685,23.700000000000003,11.37,2799800.0,1.01,6.136,17.506
2005,19215964104,,,,,9391899870,,9391899870,,,,16958318574,10187743536,464045342,15317038612,0.7971,,,,4714842366,0.2454,1277600661,3387649073,0.1763,2.61,2.56,1283434000,1304680000,10237336167.0,,10237336167.0,3649781556.0,,288818042272.0,302705159995.0,1708584248.0,,,4612114772.0,160494745543.0,,,166815444563.0,636336049121.0,469520604558.0,,,,,,,9566654859.0,,,,9566654859.0,456996103437.0,,447429448578.0,700200732.0,7169677648.0,13704097296.0,-1773526981.0,47231078.0,19847679773.0,467277128351.0,2243476207.0,469520604558.0,3387649073,464045342,,,1073326249,,,,1082772465.0,-34453890660,-29528869996,-382571732,,-36372653206,48035187153.0,-19387176762,-7724642815,-786397450.0,,,-1481875074,40933994569,38665722045,-121620026.0,1289408430,5000590388.0,3711181958,-29911441728,0.8462,30.64,31.955,29.935,31.32,15.864999999999998,2410600.0,1.125,7.261,23.126
2006,20637271402,,,,,9848535847,,9848535847,,,,22169864244,15407831258,481319421,22019522047,1.067,,,,6159542242,0.2985,1402445866,4727925502,0.2291,3.65,3.59,1279956000,1299785000,14902950746.0,32449000000.0,47351950746.0,5401099518.0,,290781113318.0,343534163582.0,1817569842.0,4304000000.0,642000000.0,4945585100.0,186482665769.0,,,193245820711.0,730025805004.0,536779984293.0,2555817345.0,3929092337.0,,,,6484909682.0,8486480422.0,,,,8486480422.0,514586558960.0,,512584988220.0,1347469988.0,7196000000.0,15771345226.0,-2003814653.0,109060025.0,22420060586.0,535005048806.0,1774935487.0,536779984293.0,4727925502,481319421,143610457.0,,-20853809043,,,,-20650734882.0,504880511,-14996073152,-510490295,-255806126.0,-54879389656,42911477617.0,-30499882979,-43234601144,-952541232.0,360000000.0,-1302000000.0,-1807472232,61413221811,57711208347,-79658925.0,-599124873,4401436105.0,5000560978,-15506563447,0.8909,41.91,43.52,40.755,42.515,22.06,3133500.0,1.2725,8.5335,30.5935
2007,22462397124,,,,,10033109450,,10033109450,,,,26376880144,18844953174,529751206,26258632106,1.169,,,,6883927726,0.3065,1391542900,5492384826,0.2445,4.24,4.19,1273185000,1289314000,16106328635.0,51867000000.0,67973328635.0,6655945511.0,,338530313406.0,413159587552.0,2131302620.0,4752000000.0,628000000.0,5379812695.0,179675527386.0,,,187186642701.0,787532872954.0,600346230253.0,2907955728.0,3783937187.0,1078422098.0,,,6691892915.0,6234982499.0,,,,6234982499.0,573967458140.0,,574424368556.0,2049947971.0,7300000000.0,18166682433.0,-3206886766.0,128814682.0,24438558320.0,598862926876.0,1483303377.0,600346230253.0,5492384826,529751206,-146627566.0,,11663040394,,,,10629079558.0,1934537887,19473086747,-705704285,-372717813.0,-29032258064,26349446599.0,-32928471668,-36690000946,-988553590.0,363000000.0,-929000000.0,-2277930186,21206431368,17373947592,-332040488.0,-175007095,4225711853.0,4400718948,18767382462,1.0594,52.105,54.56,49.58,51.765,27.995,7047650.0,1.703,10.2365,38.2315
2008,19951000000,,,,,7779000000,,7779000000,,,,25344000000,15984000000,674000000,22582000000,1.1319,,,,6005000000,0.301,1369000000,4555000000,0.2283,3.41,3.38,1305706000,1319744000,31127000000.0,71830000000.0,102957000000.0,14436000000.0,,419685000000.0,537078000000.0,3260000000.0,9977000000.0,1254000000.0,11231000000.0,172290000000.0,,,186781000000.0,910640000000.0,723859000000.0,14864000000.0,5402000000.0,139000000.0,,,20266000000.0,8131000000.0,,,,8131000000.0,678595000000.0,,690730000000.0,2663000000.0,10384000000.0,19936000000.0,-2358000000.0,133000000.0,30758000000.0,721488000000.0,2371000000.0,723859000000.0,4555000000,674000000,-455000000.0,,4662000000,,,,4662000000.0,1996000000,11432000000,-1265000000,-974000000.0,-24864000000,23689000000.0,-41239000000,-44653000000,-500000000.0,223000000.0,-431000000.0,-2688000000,42594000000,39198000000,883000000.0,6860000000,11086000000.0,4226000000,10167000000,0.8247,46.725,49.6,42.415000000000006,46.285,25.85,24897550.0,1.885,12.1215,37.9715
2009,24497000000,,,,,8978000000,,8978000000,,,,20543000000,9037000000,389000000,14852000000,0.6063,,,,5526000000,0.2256,1568000000,3858000000,0.1575,2.59,2.57,1398675000,1412126000,17276000000.0,70040000000.0,87316000000.0,6646000000.0,,361350000000.0,455312000000.0,2367000000.0,8368000000.0,2033000000.0,10401000000.0,186909000000.0,,,199677000000.0,854666000000.0,654989000000.0,8474000000.0,3295000000.0,1946000000.0,,,11769000000.0,6461000000.0,,,,6461000000.0,610704000000.0,,616012000000.0,4813000000.0,13075000000.0,20585000000.0,-1716000000.0,149000000.0,36906000000.0,652918000000.0,2071000000.0,654989000000.0,3858000000,389000000,-97000000.0,,-1331000000,2396000000.0,,-147000000.0,-1331000000.0,4584000000,7403000000,-700000000,-27000000.0,-32268000000,52411000000.0,-3498000000,15918000000,-1659000000.0,2511000000.0,-60000000.0,-2744000000,-23831000000,-25783000000,-271000000.0,-2733000000,8353000000.0,11086000000,6703000000,0.922,41.145,45.120000000000005,37.855,44.16,26.0,27913600.0,1.729,13.8505,39.8505
2010,23222000000,,,,,8824000000,,8824000000,,,,18673000000,7696000000,410000000,14975000000,0.6449,,,,6968000000,0.3001,1646000000,5223000000,0.2249,3.49,3.46,1420719000,1433754000,22582000000.0,69440000000.0,92022000000.0,7596000000.0,,420589000000.0,520207000000.0,2503000000.0,8064000000.0,1914000000.0,9978000000.0,193502000000.0,,,205983000000.0,932173000000.0,726190000000.0,7368000000.0,1664000000.0,2675000000.0,,,9032000000.0,6681000000.0,,,,6681000000.0,682632000000.0,,684983000000.0,4813000000.0,13378000000.0,22706000000.0,-2099000000.0,153000000.0,38951000000.0,723934000000.0,2256000000.0,726190000000.0,5223000000,410000000,77000000.0,,3302000000,-2592000000.0,,-44000000.0,3302000000.0,2282000000,11294000000,-1072000000,-82000000.0,-39863000000,54236000000.0,-64793000000,-51574000000,-1305000000.0,197000000.0,-58000000.0,-2934000000,45525000000,41425000000,-168000000.0,977000000,9330000000.0,8353000000,10222000000,0.9814,53.31,55.23,49.335,52.495000000000005,32.345,17153850.0,1.932,15.7825,48.1275
2011,24070000000,,,,,8958000000,,8958000000,,,,18920000000,8320000000,865000000,15925000000,0.6616,,,,8642000000,0.359,1888000000,4852000000,0.2016,3.21,3.19,1430722000,1437904000,25428000000.0,70878000000.0,96306000000.0,6610000000.0,,456731000000.0,559647000000.0,2490000000.0,7703000000.0,2115000000.0,9818000000.0,179747000000.0,,,192055000000.0,943757000000.0,751702000000.0,8056000000.0,179000000.0,1569000000.0,,,8235000000.0,7749000000.0,,,,7749000000.0,707568000000.0,,708054000000.0,4813000000.0,14017000000.0,24282000000.0,-1617000000.0,212000000.0,41707000000.0,749761000000.0,1941000000.0,751702000000.0,4852000000,865000000,-160000000.0,,4157000000,,,,4157000000.0,624000000,10338000000,-1338000000,-1306000000.0,-33229000000,55139000000.0,-52202000000,-32936000000,-404000000.0,6317000000.0,-6080000000.0,-3049000000,32390000000,29174000000,57000000.0,7523000000,15963000000.0,8440000000,9000000000,1.0003,54.385000000000005,56.47,52.475,53.715,33.705,17817800.0,2.122,17.9045,51.6095
2012,26128000000,,,,,9287000000,,9287000000,,,,20852000000,8354000000,437000000,18333000000,0.7017,,,,9690000000,0.3709,2100000000,7442000000,0.2848,4.98,4.93,1442167000,1468287000,23868000000.0,67366000000.0,91234000000.0,9248000000.0,,550020000000.0,650502000000.0,2691000000.0,7485000000.0,2686000000.0,10171000000.0,161736000000.0,,,174598000000.0,999698000000.0,825100000000.0,9842000000.0,,1312000000.0,,,,7615000000.0,1580000000.0,176000000.0,,9371000000.0,788443000000.0,,779072000000.0,4813000000.0,14323000000.0,24270000000.0,861000000.0,,44267000000.0,823339000000.0,1761000000.0,825100000000.0,7442000000,437000000,123000000.0,,-12517000000,,,,20837000000.0,2441000000,-2074000000,-1351000000,1824000000.0,-55690000000,58525000000.0,457000000,3765000000,-1006000000.0,5410000000.0,-5261000000.0,-3272000000,-71000000,-4200000000,-18000000.0,-2527000000,12617000000.0,15144000000,-3425000000,0.9998,56.5,58.2,53.44,56.625,37.55,13294600.0,2.275,20.1795,57.7295
