,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1993,21200000,8100000,13100000,0.6179,,,,11700000,700000.0,12400000,20500000,,,700000,1600000,0.0755,700000,0.033,200000,900000,0.0425,300000,600000,0.0283,0.04,0.04,15000000,15000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000,700000,,,,,-1000000.0,,,-3300000,-2000000.0,-800000,,-3700000.0,,,-4500000,,8900000.0,,,-2200000.0,6700000,,6700000,,1200000,-2800000,2.79,3.085,2.33,2.67,2.54,953850.0,0.0,0.0,2.54
1994,23600000,8000000,15600000,0.661,,,,13100000,1000000.0,14100000,22100000,,,1000000,2800000,0.1186,1500000,0.0636,300000,1800000,0.0763,500000,1300000,0.0551,0.09,0.09,14444444,14444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000,1000000,-200000.0,,,,400000.0,,,500000,2600000.0,-1400000,,-100000.0,,100000.0,-1400000,,100000.0,,,,100000,,100000,,1400000,1200000,2.04,2.5,1.83,2.085,1.99,597300.0,0.0,0.0,1.99
1995,29000000,9500000,19500000,0.6724,2600000.0,,,12800000,1000000.0,16400000,25900000,,,1000000,4300000,0.1483,3100000,0.1069,200000,3300000,0.1138,1100000,2200000,0.0759,0.15,0.15,14666667,14666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000,1000000,200000.0,,,,400000.0,,,-2300000,1100000.0,-1600000,,-2200000.0,,100000.0,-3700000,,300000.0,,,,300000,,300000,,2600000,-500000,3.585,4.46,3.375,4.04,3.855,2091450.0,0.0,0.0,3.855
1996,37000000,11200000,25800000,0.6973,2800000.0,,,15700000,1400000.0,19900000,31100000,,,1400000,7500000,0.2027,5900000,0.1595,200000,6100000,0.1649,2200000,3900000,0.1054,0.27,0.27,14859054,14859054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000,1400000,,,,,200000.0,,,-1300000,4000000.0,-9200000,,,5900000.0,-1600000.0,-4900000,,600000.0,,,1200000.0,1800000,,1800000,,500000,-5200000,8.625,10.23,8.065000000000001,8.625,8.219999999999999,1469700.0,0.0,0.0,8.219999999999999
1997,50900000,15100000,35800000,0.7033,3900000.0,,,20500000,2700000.0,27100000,42200000,,,2700000,10300000,0.2024,8700000,0.1709,-1100000,7600000,0.1493,2900000,4700000,0.0923,0.33,0.32,14463000,14913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700000,2700000,400000.0,,,,-900000.0,,,-10000000,-2200000.0,-5100000,,,,-4500000.0,-9600000,,600000.0,,,10000000.0,10600000,,10600000,,1400000,-7300000,8.125,9.19,7.085,8.125,7.75,1133250.0,0.0,0.0,7.75
1998,60700000,21800000,38900000,0.6409,4700000.0,,,23900000,3500000.0,32100000,53900000,,,3500000,12200000,0.201,6800000,0.112,1900000,8700000,0.1433,2200000,6500000,0.1071,0.36,0.35,17961000,18396000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500000,3500000,-1900000.0,,,,-3000000.0,,,-6900000,1200000.0,-6700000,,-34300000.0,7800000.0,14300000.0,-18900000,,46300000.0,-3400000.0,,-12400000.0,30500000,,30500000,,100000,-5500000,9.83,10.83,8.395,9.875,9.415,1252575.0,0.0,0.0,9.415
1999,66722000,27016000,39706000,0.5951,4396000.0,,,24693000,3154000.0,32243000,59259000,,,3154000,9655000,0.1447,7463000,0.1119,-962000,6501000,0.0974,2050000,4451000,0.0667,0.24,0.24,18511500,18799500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4451000,3154000,-970000.0,,,,-2882000.0,,,-5648000,987000.0,-3853000,,-5123000.0,6149000.0,-452000.0,-3279000,,571000.0,-4296000.0,,-738000.0,-4463000,-2000.0,-6757000,6128000.0,12885000,-2866000,8.0,8.690000000000001,7.42,8.0,7.63,826725.0,0.0,0.0,7.63
2000,77096000,30125000,46971000,0.6093,5207000.0,,,28731000,3222000.0,37160000,67285000,,,3222000,14855000,0.1927,9811000,0.1273,1822000,11633000,0.1509,3816000,7817000,0.1014,0.42,0.41,18541000,19229000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7817000,3222000,1658000.0,,,,-1433000.0,,,-2418000,10279000.0,-9491000,,-5729000.0,8542000.0,43000.0,-6635000,,1660000.0,-612000.0,,6728000.0,7776000,-68000.0,11352000,17480000.0,6128000,788000,14.145,17.354999999999997,13.125,15.105,14.4,1630050.0,0.0,0.0,14.4
2001,87671000,36629000,51042000,0.5822,4737000.0,,,33844000,,38581000,75210000,,,4607000,18087000,0.2063,12461000,0.1421,1019000,13480000,0.1538,4314000,9166000,0.1045,0.49,0.47,18808000,19660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9166000,4607000,624000.0,,,,-2265000.0,,,-7918000,6479000.0,-14329000,,-29336000.0,24235000.0,1331000.0,-18099000,,1502000.0,,,-176000.0,1326000,18000.0,-10276000,7204000.0,17480000,-7850000,31.325,35.120000000000005,25.675,31.5,30.035,2739900.0,0.0,0.0,30.035
2002,77795000,65633000,12162000,0.1563,4597000.0,,,47530000,,52127000,117760000,,,5423000,-36011000,-0.4629,-39965000,-0.5137,-1469000,-41434000,-0.5326,-13673000,-27761000,-0.3568,-1.43,-1.43,19432000,19432000,10277000.0,14583000.0,24860000.0,18754000.0,4585000.0,13479000.0,61678000.0,38130000.0,,5324000.0,5324000.0,,,1282000.0,44736000.0,,106414000.0,3874000.0,7769000.0,,,12219000.0,23862000.0,971000.0,,986000.0,795000.0,2752000.0,,,26614000.0,,209000.0,12786000.0,261000.0,66544000.0,79800000.0,106414000.0,,106414000.0,-27761000,5423000,-5568000.0,,37816000.0,,-1427000.0,,37816000.0,-12021000,-2111000.0,-4100000,,-9970000.0,21780000.0,-1429000.0,6281000,,1472000.0,-663000.0,,-2209000.0,-1400000,303000.0,3073000,10277000.0,7204000,-6211000,18.28,22.03,11.24,12.97,12.365,6029000.0,0.0,0.0,12.365
2003,59532000,31482000,28050000,0.4712,3644000.0,,,53630000,,57274000,88756000,,,5507000,-23719000,-0.3984,-29224000,-0.4909,-2000,-29226000,-0.4909,3068000,-32294000,-0.5425,-1.64,-1.64,19684000,19684000,5672000.0,5272000.0,10944000.0,8242000.0,4450000.0,12127000.0,35763000.0,32886000.0,,5587000.0,5587000.0,,,791000.0,39264000.0,,75027000.0,2171000.0,1738000.0,,,17064000.0,20973000.0,751000.0,,,4965000.0,5716000.0,,,26689000.0,,211000.0,-19508000.0,356000.0,67279000.0,48338000.0,75027000.0,,75027000.0,-32294000,5507000,5726000.0,,-23026000.0,,135000.0,,14790000.0,38155000,-5932000.0,-955000,,,9059000.0,1248000.0,9352000,,660000.0,,,-8694000.0,-8034000,9000.0,-4605000,5672000.0,10277000,-6887000,6.515000000000001,7.99,5.255,6.205,5.915,5738750.0,0.0,0.0,5.915
